Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
188,10001451,Security,0,0,0,0
189,10001314,Security,0,0,0,0
190,10002296,Security,0,0,0,0
191,10001854,Security,0,0,0,0
192,10001408,Security,0,0,0,0
193,10001514,Security,0,0,0,0
194,10002962,Security,0,0,0,0
195,10001512,Security,0,0,0,0
196,10001335,Security,0,0,0,0
197,10001455,Security,0,0,0,0
198,10002986,Security,0,0,0,0
199,10003029,Security,0,0,0,0
200,10001304,Security,0,0,0,0
201,10002785,Security,0,0,0,0
202,10001843,Security,0,0,0,0
203,10001339,Security,0,0,0,0
204,10001669,Security,0,0,0,0
205,10001859,Security,0,0,0,0
206,10001528,Security,0,0,0,0
207,10001674,Security,0,0,0,0
208,10001328,Security,0,0,0,0
209,10001778,Security,0,0,0,0
210,10001454,Security,0,0,0,0
211,10001460,Security,0,0,0,0
212,10001458,Security,0,0,0,0
213,10001453,Security,0,0,0,0
214,10001322,Security,0,0,0,0
215,10001318,Security,0,0,0,0
216,10001710,Security,0,0,0,0
217,10001325,Security,0,0,0,0
218,10001481,Security,0,0,0,0
219,10001557,Security,0,0,0,0
220,10001737,Security,0,0,0,0
221,10003294,Security,0,0,0,0
222,10001591,Security,0,0,0,0
223,10001441,Security,0,0,0,0
224,10003240,Security,0,0,0,0
225,10003161,Security,0,0,0,0
226,10001471,Security,0,0,0,0
227,10001536,Security,0,0,0,0
228,10002991,Security,0,0,0,0
229,10001714,Security,0,0,0,0
230,10001531,Security,0,0,0,0
231,10001576,Security,0,0,0,0
232,10001537,Security,0,0,0,0
233,10001501,Security,0,0,0,0
234,10003092,Security,0,0,0,0
235,10001300,Security,0,0,0,0
236,10002340,Security,0,0,0,0
237,10001464,Security,0,0,0,0
238,10002097,Security,0,0,0,0
239,10001960,Security,0,0,0,0
240,10001863,Security,0,0,0,0
241,10001582,Security,0,0,0,0
242,10001694,Security,0,0,0,0
243,10001298,Security,0,0,0,0
244,10001684,Security,0,0,0,0
245,10001490,Security,0,0,0,0
246,10001698,Security,0,0,0,0
247,10001370,Security,0,0,0,0
248,10001305,Security,0,0,0,0
249,10001452,Security,0,0,0,0
250,10001667,Security,0,0,0,0
251,10003279,Security,0,0,0,0
252,10001317,Security,0,0,0,0
253,10003096,Security,0,0,0,0
254,10002941,Security,0,0,0,0
255,10001381,Security,0,0,0,0
256,10001857,Security,0,0,0,0
257,10001751,Security,0,0,0,0
258,10001462,Security,0,0,0,0
