Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
581,10002837,Parent Orientation,0,0,0,0
582,10002764,Parent Orientation,1000,0,1000,0
583,10002213,Parent Orientation,1000,0,1000,0
584,10002554,Parent Orientation,1000,0,1000,0
585,10002454,Parent Orientation,1000,0,1000,0
586,10002501,Parent Orientation,1000,0,1000,0
587,10002507,Parent Orientation,1000,0,1000,0
588,10002706,Parent Orientation,1000,0,1000,0
589,10001816,Parent Orientation,1000,1000,0,0
590,10001831,Parent Orientation,1000,0,1000,0
591,10001833,Parent Orientation,1000,0,1000,0
592,10001871,Parent Orientation,1000,0,1000,0
593,10002031,Parent Orientation,1000,0,1000,0
594,10001814,Parent Orientation,1000,0,1000,0
595,10001899,Parent Orientation,1000,0,1000,0
596,10002117,Parent Orientation,1000,0,1000,0
597,10002048,Parent Orientation,1000,0,1000,0
598,10002439,Parent Orientation,1000,0,1000,0
599,10002297,Parent Orientation,1000,0,1000,0
600,10001872,Parent Orientation,1000,1000,0,0
601,10002466,Parent Orientation,1000,0,1000,0
602,10002619,Parent Orientation,1000,0,1000,0
603,10002033,Parent Orientation,1000,0,1000,0
604,10001900,Parent Orientation,1000,0,1000,0
605,10001902,Parent Orientation,1000,0,1000,0
606,10002040,Parent Orientation,1000,0,0,1000
607,10002512,Parent Orientation,1000,1000,0,0
608,10002460,Parent Orientation,1000,0,1000,0
609,10002453,Parent Orientation,1000,0,1000,0
610,10002068,Parent Orientation,1000,0,1000,0
611,10001811,Parent Orientation,1000,0,0,1000
612,10002069,Parent Orientation,1000,0,1000,0
613,10001789,Parent Orientation,1000,0,1000,0
614,10002090,Parent Orientation,1000,0,1000,0
615,10001680,Parent Orientation,1000,0,1000,0
616,10002515,Parent Orientation,1000,0,1000,0
617,10002649,Parent Orientation,1000,0,1000,0
618,10002505,Parent Orientation,1000,0,1000,0
619,10002038,Parent Orientation,1000,1000,0,0
620,10002290,Parent Orientation,1000,0,1000,0
621,10001929,Parent Orientation,1000,0,1000,0
622,10002271,Parent Orientation,1000,0,1000,0
623,10002119,Parent Orientation,1000,0,1000,0
624,10001896,Parent Orientation,1000,0,1000,0
625,10002873,Parent Orientation,1000,0,1000,0
626,10002874,Parent Orientation,1000,0,1000,0
627,10002470,Parent Orientation,1000,0,1000,0
628,10002144,Parent Orientation,1000,1000,0,0
629,10002212,Parent Orientation,1000,0,1000,0
630,10001961,Parent Orientation,1000,0,1000,0
631,10002328,Parent Orientation,1000,0,1000,0
632,10002395,Parent Orientation,1000,0,1000,0
633,10002221,Parent Orientation,1000,0,1000,0
634,10002042,Parent Orientation,1000,0,1000,0
635,10002049,Parent Orientation,1000,0,1000,0
636,10003239,Parent Orientation,1000,0,0,1000
637,10003219,Parent Orientation,1000,0,1000,0
638,10003174,Parent Orientation,1000,0,1000,0
639,10002447,Parent Orientation,1000,0,1000,0
640,10003019,Parent Orientation,1000,0,1000,0
641,10002911,Parent Orientation,1000,0,1000,0
642,10002855,Parent Orientation,1000,0,1000,0
643,10002648,Parent Orientation,1000,0,1000,0
644,10002329,Parent Orientation,1000,0,1000,0
645,10002451,Parent Orientation,1000,0,1000,0
646,10002448,Parent Orientation,1000,0,1000,0
647,10003027,Parent Orientation,1000,0,1000,0
648,10002043,Parent Orientation,1000,0,1000,0
649,10001880,Parent Orientation,1000,0,0,1000
650,10001994,Parent Orientation,1000,0,1000,0
651,10002122,Parent Orientation,1000,0,1000,0
652,10002013,Parent Orientation,1000,0,1000,0
653,10002289,Parent Orientation,1000,0,1000,0
654,10002034,Parent Orientation,1000,0,1000,0
655,10002353,Parent Orientation,1000,0,0,1000
656,10003069,Parent Orientation,1000,0,1000,0
657,10003061,Parent Orientation,1000,0,1000,0
658,10002966,Parent Orientation,1000,0,1000,0
659,10002254,Parent Orientation,1000,0,1000,0
660,10002232,Parent Orientation,1000,0,1000,0
661,10002021,Parent Orientation,1000,0,1000,0
662,10002052,Parent Orientation,1000,0,1000,0
663,10002022,Parent Orientation,1000,0,0,1000
664,10002018,Parent Orientation,1000,0,1000,0
665,10002017,Parent Orientation,1000,0,1000,0
666,10002243,Parent Orientation,1000,0,1000,0
667,10002041,Parent Orientation,1000,0,1000,0
668,10002072,Parent Orientation,1000,0,1000,0
669,10003229,Parent Orientation,1000,0,1000,0
670,10003215,Parent Orientation,1000,0,1000,0
671,10003155,Parent Orientation,1000,0,1000,0
672,10003147,Parent Orientation,1000,0,1000,0
673,10003059,Parent Orientation,1000,0,1000,0
674,10003028,Parent Orientation,1000,0,1000,0
675,10002830,Parent Orientation,1000,0,1000,0
676,10002607,Parent Orientation,1000,0,1000,0
677,10002823,Parent Orientation,1000,0,1000,0
678,10002469,Parent Orientation,1000,1000,0,0
679,10002468,Parent Orientation,1000,0,1000,0
680,10001819,Parent Orientation,1000,0,1000,0
681,10002696,Parent Orientation,1000,0,0,1000
682,10002241,Parent Orientation,1000,0,1000,0
683,10002203,Parent Orientation,1000,0,1000,0
684,10002024,Parent Orientation,1000,1000,0,0
685,10002019,Parent Orientation,1000,0,1000,0
686,10002045,Parent Orientation,1000,0,1000,0
687,10002121,Parent Orientation,1000,0,1000,0
688,10002055,Parent Orientation,1000,1000,0,0
689,10003037,Parent Orientation,1000,0,1000,0
690,10002602,Parent Orientation,1000,0,1000,0
691,10002450,Parent Orientation,1000,0,1000,0
692,10002046,Parent Orientation,1000,0,1000,0
693,10001996,Parent Orientation,1000,0,1000,0
694,10002173,Parent Orientation,1000,1000,0,0
695,10002230,Parent Orientation,1000,0,1000,0
696,10002030,Parent Orientation,1000,0,1000,0
697,10002012,Parent Orientation,1000,0,1000,0
698,10002011,Parent Orientation,1000,0,1000,0
699,10002076,Parent Orientation,1000,0,1000,0
700,10002025,Parent Orientation,1000,0,1000,0
701,10002465,Parent Orientation,1000,0,1000,0
702,10003234,Parent Orientation,1000,0,1000,0
703,10003162,Parent Orientation,1000,0,1000,0
704,10001992,Parent Orientation,1000,0,1000,0
705,10002834,Parent Orientation,1000,0,1000,0
706,10002865,Parent Orientation,1000,0,1000,0
707,10002541,Parent Orientation,1000,0,1000,0
708,10002077,Parent Orientation,1000,0,1000,0
709,10002558,Parent Orientation,1000,0,1000,0
710,10002461,Parent Orientation,1000,0,1000,0
711,10002253,Parent Orientation,1000,0,1000,0
712,10002007,Parent Orientation,1000,0,1000,0
713,10002010,Parent Orientation,1000,1000,0,0
714,10002118,Parent Orientation,1000,0,0,1000
715,10002120,Parent Orientation,1000,0,1000,0
716,10002016,Parent Orientation,1000,0,1000,0
717,10002220,Parent Orientation,1000,0,1000,0
718,10002714,Parent Orientation,1000,0,1000,0
719,10002224,Parent Orientation,1000,0,1000,0
720,10002332,Parent Orientation,1000,0,0,1000
721,10002028,Parent Orientation,1000,0,0,1000
722,10002059,Parent Orientation,1000,0,0,1000
723,10002634,Parent Orientation,1000,0,1000,0
724,10002463,Parent Orientation,1000,1000,0,0
725,10002710,Parent Orientation,1000,1000,0,0
726,10002670,Parent Orientation,1000,0,1000,0
727,10002664,Parent Orientation,1000,0,1000,0
728,10002663,Parent Orientation,1000,0,1000,0
729,10002662,Parent Orientation,1000,0,1000,0
730,10002661,Parent Orientation,1000,0,1000,0
731,10002660,Parent Orientation,1000,0,1000,0
732,10002659,Parent Orientation,1000,0,1000,0
733,10003257,Parent Orientation,1000,0,1000,0
734,10003260,Parent Orientation,1000,0,1000,0
735,10003168,Parent Orientation,1000,0,1000,0
736,10003152,Parent Orientation,1000,0,0,1000
737,10003074,Parent Orientation,1000,0,1000,0
738,10002725,Parent Orientation,1000,0,1000,0
739,10002701,Parent Orientation,1000,0,0,1000
740,10002698,Parent Orientation,1000,0,1000,0
741,10002693,Parent Orientation,1000,0,1000,0
742,10002690,Parent Orientation,1000,0,1000,0
743,10002692,Parent Orientation,1000,0,1000,0
744,10002687,Parent Orientation,1000,0,1000,0
745,10002686,Parent Orientation,1000,0,1000,0
746,10002680,Parent Orientation,1000,1000,0,0
747,10002679,Parent Orientation,1000,0,1000,0
748,10002678,Parent Orientation,1000,0,1000,0
749,10002657,Parent Orientation,1000,1000,0,0
750,10002130,Parent Orientation,1000,0,1000,0
751,10002488,Parent Orientation,1000,0,1000,0
752,10002071,Parent Orientation,1000,0,1000,0
753,10002156,Parent Orientation,1000,1000,0,0
754,10002482,Parent Orientation,1000,0,1000,0
755,10002438,Parent Orientation,1000,1000,0,0
756,10002431,Parent Orientation,1000,0,1000,0
757,10002654,Parent Orientation,1000,0,1000,0
758,10002643,Parent Orientation,1000,0,0,1000
759,10002608,Parent Orientation,1000,0,0,1000
760,10003255,Parent Orientation,1000,0,1000,0
761,10002845,Parent Orientation,1000,0,1000,0
762,10003105,Parent Orientation,1000,0,1000,0
763,10002964,Parent Orientation,1000,0,1000,0
764,10002467,Parent Orientation,1000,0,1000,0
765,10002923,Parent Orientation,1000,0,1000,0
766,10002815,Parent Orientation,1000,0,1000,0
767,10002767,Parent Orientation,1000,0,1000,0
768,10002761,Parent Orientation,1000,0,1000,0
769,10002573,Parent Orientation,1000,0,1000,0
770,10002445,Parent Orientation,1000,0,1000,0
771,10002413,Parent Orientation,1000,0,1000,0
772,10002616,Parent Orientation,1000,0,1000,0
773,10002557,Parent Orientation,1000,0,1000,0
774,10002481,Parent Orientation,1000,0,1000,0
775,10002435,Parent Orientation,1000,0,1000,0
776,10003000,Parent Orientation,1000,0,1000,0
777,10003041,Parent Orientation,1000,0,1000,0
778,10003025,Parent Orientation,1000,0,1000,0
779,10002999,Parent Orientation,1000,0,1000,0
780,10002998,Parent Orientation,1000,0,1000,0
781,10003102,Parent Orientation,1000,0,1000,0
782,10002384,Parent Orientation,1000,0,1000,0
783,10002237,Parent Orientation,1000,0,1000,0
784,10002392,Parent Orientation,1000,0,1000,0
785,10002275,Parent Orientation,1000,0,1000,0
786,10002245,Parent Orientation,1000,0,1000,0
787,10002235,Parent Orientation,1000,0,1000,0
788,10003117,Parent Orientation,1000,0,1000,0
789,10003046,Parent Orientation,1000,0,0,1000
790,10002904,Parent Orientation,1000,0,1000,0
791,10002832,Parent Orientation,1000,0,1000,0
792,10002350,Parent Orientation,1000,0,1000,0
793,10002861,Parent Orientation,1000,1000,0,0
794,10002824,Parent Orientation,1000,0,1000,0
795,10002768,Parent Orientation,1000,0,1000,0
796,10002762,Parent Orientation,1000,0,1000,0
797,10002408,Parent Orientation,1000,0,1000,0
798,10002429,Parent Orientation,1000,0,1000,0
799,10002600,Parent Orientation,1000,0,1000,0
800,10002380,Parent Orientation,1000,0,1000,0
801,10002396,Parent Orientation,1000,1000,0,0
802,10002249,Parent Orientation,1000,0,1000,0
803,10002347,Parent Orientation,1000,0,1000,0
804,10003005,Parent Orientation,1000,0,1000,0
805,10003003,Parent Orientation,1000,0,1000,0
806,10003002,Parent Orientation,1000,0,1000,0
807,10003001,Parent Orientation,1000,0,1000,0
808,10003022,Parent Orientation,1000,0,1000,0
809,10003021,Parent Orientation,1000,0,1000,0
810,10002238,Parent Orientation,1000,0,1000,0
811,10002601,Parent Orientation,1000,0,1000,0
812,10002390,Parent Orientation,1000,0,1000,0
813,10002225,Parent Orientation,1000,0,1000,0
814,10002310,Parent Orientation,1000,0,1000,0
815,10002255,Parent Orientation,1000,0,1000,0
816,10002610,Parent Orientation,1000,0,1000,0
817,10003153,Parent Orientation,1000,0,1000,0
818,10002365,Parent Orientation,1000,0,1000,0
819,10003047,Parent Orientation,1000,0,1000,0
820,10002876,Parent Orientation,1000,0,1000,0
821,10002840,Parent Orientation,1000,0,1000,0
822,10002242,Parent Orientation,1000,0,1000,0
823,10002434,Parent Orientation,1000,0,1000,0
824,10002724,Parent Orientation,1000,0,1000,0
825,10002702,Parent Orientation,1000,0,1000,0
826,10002412,Parent Orientation,1000,0,1000,0
827,10002404,Parent Orientation,1000,0,1000,0
828,10002779,Parent Orientation,1000,0,1000,0
829,10002418,Parent Orientation,1000,0,1000,0
830,10002406,Parent Orientation,1000,0,1000,0
831,10002219,Parent Orientation,1000,0,0,1000
832,10003004,Parent Orientation,1000,0,1000,0
833,10003020,Parent Orientation,1000,1000,0,0
834,10003015,Parent Orientation,1000,0,1000,0
835,10003013,Parent Orientation,1000,0,1000,0
836,10003011,Parent Orientation,1000,0,1000,0
837,10003085,Parent Orientation,1000,1000,0,0
838,10002333,Parent Orientation,1000,0,1000,0
839,10002229,Parent Orientation,1000,1000,0,0
840,10002226,Parent Orientation,1000,0,0,1000
841,10002351,Parent Orientation,1000,0,1000,0
842,10002246,Parent Orientation,1000,0,1000,0
843,10002240,Parent Orientation,1000,0,1000,0
844,10002227,Parent Orientation,1000,0,1000,0
845,10002912,Parent Orientation,1000,0,1000,0
846,10002843,Parent Orientation,1000,0,1000,0
847,10002244,Parent Orientation,1000,0,0,1000
848,10002828,Parent Orientation,1000,0,1000,0
849,10002248,Parent Orientation,1000,0,1000,0
850,10002839,Parent Orientation,1000,0,1000,0
851,10002760,Parent Orientation,1000,0,1000,0
852,10002421,Parent Orientation,1000,0,1000,0
853,10002611,Parent Orientation,1000,0,1000,0
854,10002417,Parent Orientation,1000,0,1000,0
855,10002359,Parent Orientation,1000,0,1000,0
856,10002348,Parent Orientation,1000,0,1000,0
857,10002228,Parent Orientation,1000,0,1000,0
858,10003007,Parent Orientation,1000,0,1000,0
859,10003042,Parent Orientation,1000,0,1000,0
860,10003040,Parent Orientation,1000,0,1000,0
861,10003024,Parent Orientation,1000,0,1000,0
862,10003012,Parent Orientation,1000,0,1000,0
863,10003010,Parent Orientation,1000,0,1000,0
864,10002727,Parent Orientation,1000,0,1000,0
865,10002424,Parent Orientation,1000,0,1000,0
866,10002726,Parent Orientation,1000,0,1000,0
867,10002665,Parent Orientation,1000,0,1000,0
868,10002407,Parent Orientation,1000,0,1000,0
869,10002403,Parent Orientation,1000,0,1000,0
870,10002400,Parent Orientation,1000,0,1000,0
871,10003305,Parent Orientation,1000,0,1000,0
872,10003220,Parent Orientation,1000,0,1000,0
873,10003207,Parent Orientation,1000,0,1000,0
874,10003017,Parent Orientation,1000,0,1000,0
875,10003016,Parent Orientation,1000,0,1000,0
876,10002983,Parent Orientation,1000,0,1000,0
877,10002399,Parent Orientation,1000,0,1000,0
878,10002691,Parent Orientation,1000,0,1000,0
879,10002583,Parent Orientation,1000,0,1000,0
880,10002588,Parent Orientation,1000,0,1000,0
881,10002587,Parent Orientation,1000,0,1000,0
882,10002598,Parent Orientation,1000,0,1000,0
883,10002596,Parent Orientation,1000,1000,0,0
884,10002563,Parent Orientation,1000,0,1000,0
885,10002483,Parent Orientation,1000,0,1000,0
886,10002730,Parent Orientation,1000,0,1000,0
887,10002411,Parent Orientation,1000,0,1000,0
888,10002427,Parent Orientation,1000,0,1000,0
889,10002437,Parent Orientation,1000,0,1000,0
890,10002433,Parent Orientation,1000,0,1000,0
891,10002734,Parent Orientation,1000,0,1000,0
892,10002731,Parent Orientation,1000,0,0,1000
893,10002426,Parent Orientation,1000,0,1000,0
894,10002480,Parent Orientation,1000,0,1000,0
895,10003156,Parent Orientation,1000,0,1000,0
896,10002415,Parent Orientation,1000,0,1000,0
897,10003055,Parent Orientation,1000,0,1000,0
898,10003039,Parent Orientation,1000,0,1000,0
899,10002992,Parent Orientation,1000,0,1000,0
900,10002976,Parent Orientation,1000,0,1000,0
901,10002980,Parent Orientation,1000,0,1000,0
902,10002729,Parent Orientation,1000,0,0,1000
903,10002656,Parent Orientation,1000,0,1000,0
904,10002640,Parent Orientation,1000,0,1000,0
905,10002593,Parent Orientation,1000,0,1000,0
906,10002591,Parent Orientation,1000,0,1000,0
907,10002386,Parent Orientation,1000,0,1000,0
908,10002381,Parent Orientation,1000,0,1000,0
909,10002398,Parent Orientation,1000,0,1000,0
910,10002473,Parent Orientation,1000,0,1000,0
911,10002416,Parent Orientation,1000,0,1000,0
912,10002844,Parent Orientation,1000,0,1000,0
913,10002838,Parent Orientation,0,0,0,0
914,10002833,Parent Orientation,1000,0,1000,0
915,10002942,Parent Orientation,1000,0,1000,0
916,10002829,Parent Orientation,1000,0,1000,0
917,10002813,Parent Orientation,1000,0,1000,0
918,10002799,Parent Orientation,1000,0,1000,0
919,10003288,Parent Orientation,1000,0,1000,0
920,10003202,Parent Orientation,1000,0,0,1000
921,10003098,Parent Orientation,1000,0,1000,0
922,10002794,Parent Orientation,1000,0,1000,0
923,10003073,Parent Orientation,1000,0,1000,0
924,10003064,Parent Orientation,1000,0,1000,0
925,10003052,Parent Orientation,1000,0,1000,0
926,10003034,Parent Orientation,1000,0,1000,0
927,10002994,Parent Orientation,1000,1000,0,0
928,10002982,Parent Orientation,1000,0,1000,0
929,10002975,Parent Orientation,1000,0,1000,0
930,10002960,Parent Orientation,1000,0,1000,0
931,10002959,Parent Orientation,1000,0,1000,0
932,10002251,Parent Orientation,1000,0,1000,0
933,10002781,Parent Orientation,1000,0,1000,0
934,10003227,Parent Orientation,1000,0,1000,0
935,10003182,Parent Orientation,1000,0,1000,0
936,10003231,Parent Orientation,1000,0,1000,0
937,10003184,Parent Orientation,1000,0,1000,0
938,10003232,Parent Orientation,1000,0,1000,0
939,10003206,Parent Orientation,1000,0,1000,0
940,10003177,Parent Orientation,1000,0,1000,0
941,10003246,Parent Orientation,1000,0,1000,0
942,10003250,Parent Orientation,1000,0,1000,0
943,10003189,Parent Orientation,1000,0,1000,0
944,10003226,Parent Orientation,1000,0,1000,0
945,10003265,Parent Orientation,1000,0,1000,0
946,10003198,Parent Orientation,1000,0,1000,0
947,10003181,Parent Orientation,1000,0,1000,0
948,10003186,Parent Orientation,1000,0,1000,0
949,10003180,Parent Orientation,1000,0,1000,0
950,10003225,Parent Orientation,1000,0,1000,0
951,10003197,Parent Orientation,1000,0,1000,0
952,10003203,Parent Orientation,1000,0,1000,0
953,10003183,Parent Orientation,1000,0,1000,0
954,10003233,Parent Orientation,1000,0,1000,0
955,10003191,Parent Orientation,1000,0,1000,0
956,10003252,Parent Orientation,1000,0,1000,0
957,10003188,Parent Orientation,1000,0,1000,0
958,10003178,Parent Orientation,1000,0,1000,0
959,10003179,Parent Orientation,1000,1000,0,0
960,10002644,Parent Orientation,1000,0,1000,0
961,10002638,Parent Orientation,1000,0,1000,0
962,10002641,Parent Orientation,1000,0,1000,0
963,10002577,Parent Orientation,1000,0,1000,0
964,10002579,Parent Orientation,1000,0,0,1000
965,10002585,Parent Orientation,1000,0,1000,0
966,10002578,Parent Orientation,1000,1000,0,0
967,10003282,Parent Orientation,1000,1000,0,0
968,10003195,Parent Orientation,1000,0,1000,0
969,10003192,Parent Orientation,1000,0,1000,0
970,10003190,Parent Orientation,1000,0,1000,0
971,10002704,Parent Orientation,1000,0,1000,0
972,10002580,Parent Orientation,1000,0,1000,0
973,10003167,Parent Orientation,1000,0,1000,0
974,10003166,Parent Orientation,1000,0,1000,0
975,10003134,Parent Orientation,1000,0,1000,0
976,10002821,Parent Orientation,1000,1000,0,0
977,10002836,Parent Orientation,1000,0,1000,0
978,10002817,Parent Orientation,1000,0,0,1000
979,10002806,Parent Orientation,1000,0,1000,0
980,10002796,Parent Orientation,1000,0,1000,0
981,10002784,Parent Orientation,1000,0,1000,0
982,10002581,Parent Orientation,1000,0,1000,0
983,10002752,Parent Orientation,1000,0,1000,0
984,10002745,Parent Orientation,1000,0,1000,0
985,10002743,Parent Orientation,1000,0,1000,0
986,10002741,Parent Orientation,1000,0,1000,0
987,10002739,Parent Orientation,1000,0,1000,0
988,10002738,Parent Orientation,1000,0,1000,0
989,10002737,Parent Orientation,1000,0,1000,0
990,10003277,Parent Orientation,1000,0,1000,0
991,10003258,Parent Orientation,1000,0,1000,0
992,10003222,Parent Orientation,1000,0,1000,0
993,10002736,Parent Orientation,1000,0,1000,0
994,10003148,Parent Orientation,1000,0,1000,0
995,10002826,Parent Orientation,1000,0,1000,0
996,10002825,Parent Orientation,1000,0,1000,0
997,10002811,Parent Orientation,1000,0,1000,0
998,10002798,Parent Orientation,1000,0,1000,0
999,10002793,Parent Orientation,1000,0,1000,0
1000,10002789,Parent Orientation,1000,0,1000,0
1001,10002783,Parent Orientation,1000,0,0,1000
1002,10002754,Parent Orientation,1000,0,1000,0
1003,10002753,Parent Orientation,1000,0,1000,0
1004,10002735,Parent Orientation,1000,0,1000,0
1005,10003072,Parent Orientation,1000,0,1000,0
1006,10003048,Parent Orientation,1000,0,1000,0
1007,10002898,Parent Orientation,1000,0,1000,0
1008,10002990,Parent Orientation,1000,0,1000,0
1009,10002899,Parent Orientation,1000,0,0,1000
1010,10002884,Parent Orientation,1000,0,1000,0
1011,10002820,Parent Orientation,1000,0,1000,0
1012,10003211,Parent Orientation,1000,0,1000,0
1013,10003196,Parent Orientation,1000,0,1000,0
1014,10003194,Parent Orientation,1000,0,1000,0
1015,10002878,Parent Orientation,1000,0,1000,0
1016,10003173,Parent Orientation,1000,0,1000,0
1017,10003119,Parent Orientation,1000,0,1000,0
1018,10002787,Parent Orientation,1000,0,1000,0
1019,10003114,Parent Orientation,1000,0,1000,0
1020,10003058,Parent Orientation,0,0,0,0
1021,10003056,Parent Orientation,1000,0,1000,0
1022,10002927,Parent Orientation,1000,0,1000,0
1023,10002853,Parent Orientation,1000,0,1000,0
1024,10003087,Parent Orientation,1000,1000,0,0
1025,10002849,Parent Orientation,1000,0,1000,0
1026,10003057,Parent Orientation,1000,0,0,1000
1027,10002995,Parent Orientation,0,0,0,0
1028,10003097,Parent Orientation,1000,0,1000,0
1029,10003062,Parent Orientation,0,0,0,0
1030,10003043,Parent Orientation,0,0,0,0
1031,10003306,Parent Orientation,0,0,0,0
1032,10003031,Parent Orientation,0,0,0,0
1033,10003283,Parent Orientation,0,0,0,0
1034,10003281,Parent Orientation,0,0,0,0
1035,10003175,Parent Orientation,0,0,0,0
1036,10003163,Parent Orientation,0,0,0,0
1037,10003154,Parent Orientation,1000,0,1000,0
1038,10003140,Parent Orientation,0,0,0,0
1039,10003136,Parent Orientation,0,0,0,0
1040,10002882,Parent Orientation,1000,0,1000,0
1041,10003090,Parent Orientation,0,0,0,0
1042,10003026,Parent Orientation,0,0,0,0
1043,10002988,Parent Orientation,0,0,0,0
1044,10002877,Parent Orientation,1000,0,1000,0
1045,10002875,Parent Orientation,1000,0,1000,0
1046,10002871,Parent Orientation,1000,0,1000,0
1047,10002856,Parent Orientation,1000,0,1000,0
1048,10002852,Parent Orientation,1000,0,1000,0
1049,10002847,Parent Orientation,1000,0,1000,0
1050,10002822,Parent Orientation,1000,0,1000,0
1051,10003292,Parent Orientation,1000,0,1000,0
1052,10003263,Parent Orientation,1000,0,1000,0
1053,10002819,Parent Orientation,1000,0,1000,0
1054,10003237,Parent Orientation,1000,0,1000,0
1055,10002987,Parent Orientation,1000,1000,0,0
1056,10002981,Parent Orientation,1000,0,1000,0
1057,10002956,Parent Orientation,1000,0,1000,0
1058,10002944,Parent Orientation,1000,0,1000,0
1059,10002900,Parent Orientation,1000,0,1000,0
1060,10002791,Parent Orientation,1000,0,1000,0
1061,10002746,Parent Orientation,1000,0,1000,0
1062,10002892,Parent Orientation,1000,0,1000,0
1063,10002889,Parent Orientation,1000,0,1000,0
1064,10002818,Parent Orientation,1000,0,1000,0
1065,10002757,Parent Orientation,1000,0,1000,0
1066,10002756,Parent Orientation,1000,0,1000,0
1067,10002748,Parent Orientation,1000,0,1000,0
1068,10002747,Parent Orientation,1000,0,1000,0
1069,10002744,Parent Orientation,1000,0,1000,0
1070,10002742,Parent Orientation,1000,0,1000,0
1071,10002848,Parent Orientation,1000,0,1000,0
1072,10002740,Parent Orientation,1000,0,1000,0
1073,10002808,Parent Orientation,1000,0,1000,0
1074,10002957,Parent Orientation,1000,0,1000,0
1075,10002955,Parent Orientation,1000,0,1000,0
1076,10002949,Parent Orientation,1000,0,1000,0
1077,10002945,Parent Orientation,1000,0,1000,0
1078,10002812,Parent Orientation,1000,0,1000,0
1079,10002810,Parent Orientation,1000,1000,0,0
1080,10002809,Parent Orientation,1000,0,1000,0
1081,10002797,Parent Orientation,1000,0,0,1000
1082,10002795,Parent Orientation,1000,0,1000,0
1083,10002786,Parent Orientation,1000,0,1000,0
1084,10002802,Parent Orientation,1000,0,1000,0
1085,10003093,Parent Orientation,1000,0,1000,0
1086,10003054,Parent Orientation,1000,0,1000,0
1087,10002978,Parent Orientation,1000,0,1000,0
1088,10002977,Parent Orientation,1000,0,1000,0
1089,10002954,Parent Orientation,1000,0,1000,0
1090,10002950,Parent Orientation,1000,0,1000,0
1091,10002948,Parent Orientation,1000,0,1000,0
1092,10002947,Parent Orientation,1000,0,1000,0
1093,10003138,Parent Orientation,1000,0,1000,0
1094,10003128,Parent Orientation,1000,0,0,1000
1095,10003129,Parent Orientation,1000,0,0,1000
1096,10003126,Parent Orientation,1000,0,1000,0
1097,10003107,Parent Orientation,1000,0,1000,0
1098,10003099,Parent Orientation,1000,0,1000,0
1099,10002943,Parent Orientation,1000,0,1000,0
1100,10003297,Parent Orientation,1000,0,1000,0
1101,10003291,Parent Orientation,1000,0,1000,0
1102,10003259,Parent Orientation,1000,0,1000,0
1103,10003242,Parent Orientation,1000,0,1000,0
1104,10003224,Parent Orientation,1000,0,1000,0
1105,10003217,Parent Orientation,1000,0,1000,0
1106,10003165,Parent Orientation,1000,0,1000,0
1107,10003144,Parent Orientation,1000,0,1000,0
1108,10003267,Parent Orientation,1000,0,1000,0
1109,10003208,Parent Orientation,1000,0,1000,0
1110,10003228,Parent Orientation,1000,0,1000,0
1111,10003216,Parent Orientation,1000,0,1000,0
1112,10003212,Parent Orientation,1000,0,0,1000
1113,10003143,Parent Orientation,1000,0,1000,0
1114,10003123,Parent Orientation,1000,0,1000,0
1115,10003124,Parent Orientation,1000,0,1000,0
1116,10003032,Parent Orientation,1000,0,1000,0
1117,10002970,Parent Orientation,1000,0,1000,0
1118,10002967,Parent Orientation,1000,0,1000,0
1119,10002958,Parent Orientation,1000,0,1000,0
1120,10002953,Parent Orientation,1000,0,1000,0
1121,10002952,Parent Orientation,1000,0,1000,0
1122,10002951,Parent Orientation,1000,0,1000,0
1123,10002938,Parent Orientation,1000,0,1000,0
1124,10003127,Parent Orientation,1000,0,1000,0
1125,10003118,Parent Orientation,1000,0,1000,0
1126,10003071,Parent Orientation,1000,0,1000,0
1127,10002931,Parent Orientation,1000,0,1000,0
1128,10003200,Parent Orientation,1000,1000,0,0
1129,10003176,Parent Orientation,1000,0,1000,0
1130,10003088,Parent Orientation,1000,0,1000,0
1131,10003141,Parent Orientation,1000,0,1000,0
1132,10003139,Parent Orientation,1000,0,1000,0
1133,10003122,Parent Orientation,1000,0,1000,0
1134,10003131,Parent Orientation,1000,0,1000,0
1135,10003241,Parent Orientation,1000,1000,0,0
1136,10003125,Parent Orientation,1000,0,1000,0
1137,10003308,Parent Orientation,1000,0,1000,0
1138,10003205,Parent Orientation,1000,0,1000,0
1139,10003201,Parent Orientation,1000,0,1000,0
1140,10003193,Parent Orientation,1000,0,1000,0
1141,10003110,Parent Orientation,1000,0,1000,0
1142,10003157,Parent Orientation,1000,0,1000,0
1143,10003142,Parent Orientation,0,0,0,0
1144,10003132,Parent Orientation,1000,0,1000,0
1145,10003130,Parent Orientation,1000,0,1000,0
1146,10003247,Parent Orientation,1000,1000,0,0
1147,10003235,Parent Orientation,1000,0,1000,0
1148,10003145,Parent Orientation,1000,0,1000,0
1149,10003121,Parent Orientation,1000,0,1000,0
1150,10003272,Parent Orientation,1000,0,0,1000
1151,10003309,Parent Orientation,1000,0,1000,0
1152,10003310,Parent Orientation,1000,0,1000,0
1153,10003311,Parent Orientation,1000,0,1000,0
1154,10003312,Parent Orientation,1000,0,1000,0
1155,10003314,Parent Orientation,1000,0,1000,0
1156,10003315,Parent Orientation,1000,0,1000,0
