Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
554,10002520,Tuition Fees,45600,0,11400,34200
555,10002514,Tuition Fees,45600,0,19000,26600
556,10002504,Tuition Fees,45600,0,0,45600
557,10002502,Tuition Fees,45600,0,19000,26600
558,10002516,Tuition Fees,45600,0,11400,34200
559,10002522,Tuition Fees,45600,0,19000,26600
560,10002513,Tuition Fees,45600,0,19000,26600
561,10001991,Tuition Fees,45600,6840,16150,22610
562,10001995,Tuition Fees,45600,0,19000,26600
563,10003049,Tuition Fees,45600,0,45600,0
564,10002446,Tuition Fees,45600,0,11400,34200
565,10001845,Tuition Fees,45600,0,19000,26600
566,10001807,Tuition Fees,45600,0,19000,26600
567,10001805,Tuition Fees,45600,0,3800,41800
568,10002307,Tuition Fees,45600,0,11400,34200
569,10002027,Tuition Fees,45600,0,26600,19000
570,10002292,Tuition Fees,45600,6300,22925,16375
571,10001828,Tuition Fees,45600,0,45600,0
572,10001825,Tuition Fees,45600,0,19000,26600
573,10002187,Tuition Fees,45600,18000,27600,0
574,10002091,Tuition Fees,45600,6300,22925,16375
575,10002509,Tuition Fees,45600,0,19000,26600
576,10002291,Tuition Fees,45600,0,26600,19000
577,10002305,Tuition Fees,45600,6300,16375,22925
578,10003080,Tuition Fees,45600,0,19000,26600
579,10003068,Tuition Fees,45600,0,11400,34200
580,10002984,Tuition Fees,45600,0,11400,34200
581,10002837,Tuition Fees,0,0,0,0
582,10002764,Tuition Fees,45600,0,19000,26600
583,10002213,Tuition Fees,45600,6300,16375,22925
584,10002554,Tuition Fees,45600,6300,9825,29475
585,10002454,Tuition Fees,45600,0,11400,34200
586,10002501,Tuition Fees,45600,0,19000,26600
587,10002507,Tuition Fees,45600,6300,16375,22925
588,10002706,Tuition Fees,45600,0,45600,0
589,10001816,Tuition Fees,45600,0,3800,41800
590,10001831,Tuition Fees,45600,0,26600,19000
591,10001833,Tuition Fees,45600,1000,25600,19000
592,10001871,Tuition Fees,45600,0,11400,34200
593,10002031,Tuition Fees,45600,6300,9825,29475
594,10001814,Tuition Fees,45600,0,11400,34200
595,10001899,Tuition Fees,45600,6840,16150,22610
596,10002117,Tuition Fees,45600,6300,39300,0
597,10002048,Tuition Fees,45600,0,11400,34200
598,10002439,Tuition Fees,45600,0,19000,26600
599,10002297,Tuition Fees,45600,6300,39300,0
600,10001872,Tuition Fees,45600,9120,9120,27360
601,10002466,Tuition Fees,45600,0,19000,26600
602,10002619,Tuition Fees,45600,0,19000,26600
603,10002033,Tuition Fees,45600,0,15200,30400
604,10001900,Tuition Fees,45600,0,11400,34200
605,10001902,Tuition Fees,45600,0,19000,26600
606,10002040,Tuition Fees,45600,18000,27600,0
607,10002512,Tuition Fees,45600,6840,16150,22610
608,10002460,Tuition Fees,45600,0,19000,26600
609,10002453,Tuition Fees,45600,1000,10400,34200
610,10002068,Tuition Fees,45600,1000,18000,26600
611,10001811,Tuition Fees,45600,0,0,45600
612,10002069,Tuition Fees,45600,6300,16375,22925
613,10001789,Tuition Fees,45600,6270,11400,27930
614,10002090,Tuition Fees,45600,0,26600,19000
615,10001680,Tuition Fees,45600,0,3800,41800
616,10002515,Tuition Fees,45600,0,11400,34200
617,10002649,Tuition Fees,45600,0,11400,34200
618,10002505,Tuition Fees,45600,0,15200,30400
619,10002038,Tuition Fees,45600,6300,9825,29475
620,10002290,Tuition Fees,45600,0,19000,26600
621,10001929,Tuition Fees,45600,9120,9120,27360
622,10002271,Tuition Fees,45600,0,19000,26600
623,10002119,Tuition Fees,45600,9120,3040,33440
624,10001896,Tuition Fees,45600,0,19000,26600
625,10002873,Tuition Fees,45600,0,19000,26600
626,10002874,Tuition Fees,45600,0,19000,26600
627,10002470,Tuition Fees,45600,0,19000,26600
628,10002144,Tuition Fees,45600,6300,16375,22925
629,10002212,Tuition Fees,42000,6300,8925,26775
630,10001961,Tuition Fees,42000,0,17500,24500
631,10002328,Tuition Fees,42000,6300,14875,20825
632,10002395,Tuition Fees,42000,0,17500,24500
633,10002221,Tuition Fees,42000,0,10500,31500
634,10002042,Tuition Fees,42000,0,17500,24500
635,10002049,Tuition Fees,42000,0,17500,24500
636,10003239,Tuition Fees,42000,0,0,42000
637,10003219,Tuition Fees,42000,0,17500,24500
638,10003174,Tuition Fees,42000,0,17500,24500
639,10002447,Tuition Fees,42000,0,17500,24500
640,10003019,Tuition Fees,42000,0,17500,24500
641,10002911,Tuition Fees,42000,0,17500,24500
642,10002855,Tuition Fees,42000,0,17500,24500
643,10002648,Tuition Fees,42000,0,17500,24500
644,10002329,Tuition Fees,42000,6300,14875,20825
645,10002451,Tuition Fees,42000,6300,8925,26775
646,10002448,Tuition Fees,42000,0,17500,24500
647,10003027,Tuition Fees,42000,0,17500,24500
648,10002043,Tuition Fees,42000,0,3500,38500
649,10001880,Tuition Fees,42000,0,0,42000
650,10001994,Tuition Fees,42000,18000,24000,0
651,10002122,Tuition Fees,42000,0,0,42000
652,10002013,Tuition Fees,42000,0,42000,0
653,10002289,Tuition Fees,42000,6300,2975,32725
654,10002034,Tuition Fees,42000,0,17500,24500
655,10002353,Tuition Fees,42000,6300,11900,23800
656,10003069,Tuition Fees,42000,0,17500,24500
657,10003061,Tuition Fees,42000,0,42000,0
658,10002966,Tuition Fees,42000,6300,14875,20825
659,10002254,Tuition Fees,42000,0,42000,0
660,10002232,Tuition Fees,42000,6300,14875,20825
661,10002021,Tuition Fees,42000,0,24500,17500
662,10002052,Tuition Fees,42000,6300,14875,20825
663,10002022,Tuition Fees,42000,0,0,42000
664,10002018,Tuition Fees,42000,18000,24000,0
665,10002017,Tuition Fees,42000,0,10500,31500
666,10002243,Tuition Fees,42000,0,17500,24500
667,10002041,Tuition Fees,42000,0,10500,31500
668,10002072,Tuition Fees,42000,3500,14000,24500
669,10003229,Tuition Fees,42000,0,17500,24500
670,10003215,Tuition Fees,42000,0,10500,31500
671,10003155,Tuition Fees,42000,0,10500,31500
672,10003147,Tuition Fees,42000,6300,14875,20825
673,10003059,Tuition Fees,42000,4000,38000,0
674,10003028,Tuition Fees,42000,0,10500,31500
675,10002830,Tuition Fees,42000,0,17500,24500
676,10002607,Tuition Fees,42000,0,17500,24500
677,10002823,Tuition Fees,42000,6300,14875,20825
678,10002469,Tuition Fees,42000,0,10500,31500
679,10002468,Tuition Fees,42000,0,10500,31500
680,10001819,Tuition Fees,42000,0,17500,24500
681,10002696,Tuition Fees,42000,18000,20000,4000
682,10002241,Tuition Fees,42000,6300,8925,26775
683,10002203,Tuition Fees,42000,0,7000,35000
684,10002024,Tuition Fees,42000,42000,0,0
685,10002019,Tuition Fees,42000,0,10500,31500
686,10002045,Tuition Fees,42000,6300,35700,0
687,10002121,Tuition Fees,42000,6300,14875,20825
688,10002055,Tuition Fees,42000,6300,11900,23800
689,10003037,Tuition Fees,42000,0,24500,17500
690,10002602,Tuition Fees,42000,0,24500,17500
691,10002450,Tuition Fees,42000,0,17500,24500
692,10002046,Tuition Fees,42000,6300,35700,0
693,10001996,Tuition Fees,42000,0,17500,24500
694,10002173,Tuition Fees,42000,16800,0,25200
695,10002230,Tuition Fees,42000,0,17500,24500
696,10002030,Tuition Fees,42000,0,17500,24500
697,10002012,Tuition Fees,42000,6300,8925,26775
698,10002011,Tuition Fees,42000,6300,8925,26775
699,10002076,Tuition Fees,42000,0,17500,24500
700,10002025,Tuition Fees,42000,0,3500,38500
701,10002465,Tuition Fees,42000,6300,14875,20825
702,10003234,Tuition Fees,42000,0,17500,24500
703,10003162,Tuition Fees,42000,6300,14875,20825
704,10001992,Tuition Fees,42000,0,14000,28000
705,10002834,Tuition Fees,42000,0,17500,24500
706,10002865,Tuition Fees,42000,0,17500,24500
707,10002541,Tuition Fees,42000,0,17500,24500
708,10002077,Tuition Fees,42000,0,42000,0
709,10002558,Tuition Fees,42000,0,17500,24500
710,10002461,Tuition Fees,42000,0,17500,24500
711,10002253,Tuition Fees,42000,6300,14875,20825
712,10002007,Tuition Fees,42000,0,42000,0
713,10002010,Tuition Fees,42000,6300,35700,0
714,10002118,Tuition Fees,42000,0,0,42000
715,10002120,Tuition Fees,42000,4500,27000,10500
716,10002016,Tuition Fees,42000,18000,24000,0
717,10002220,Tuition Fees,42000,0,10500,31500
718,10002714,Tuition Fees,42000,0,17500,24500
719,10002224,Tuition Fees,42000,0,10500,31500
720,10002332,Tuition Fees,42000,0,0,42000
721,10002028,Tuition Fees,42000,6300,2975,32725
722,10002059,Tuition Fees,42000,6300,8925,26775
723,10002634,Tuition Fees,42000,0,10500,31500
724,10002463,Tuition Fees,42000,6300,14875,20825
725,10002710,Tuition Fees,42000,6300,14875,20825
726,10002670,Tuition Fees,42000,0,5240,36760
727,10002664,Tuition Fees,42000,0,17500,24500
728,10002663,Tuition Fees,42000,0,17500,24500
729,10002662,Tuition Fees,42000,0,42000,0
730,10002661,Tuition Fees,42000,0,42000,0
731,10002660,Tuition Fees,42000,0,14000,28000
732,10002659,Tuition Fees,42000,0,17500,24500
733,10003257,Tuition Fees,42000,6300,8925,26775
734,10003260,Tuition Fees,42000,0,10500,31500
735,10003168,Tuition Fees,42000,0,42000,0
736,10003152,Tuition Fees,42000,0,0,42000
737,10003074,Tuition Fees,42000,0,17500,24500
738,10002725,Tuition Fees,42000,0,3500,38500
739,10002701,Tuition Fees,42000,0,0,42000
740,10002698,Tuition Fees,42000,0,17500,24500
741,10002693,Tuition Fees,42000,6300,14875,20825
742,10002690,Tuition Fees,42000,0,17500,24500
743,10002692,Tuition Fees,42000,0,17500,24500
744,10002687,Tuition Fees,42000,0,17500,24500
745,10002686,Tuition Fees,42000,0,17500,24500
746,10002680,Tuition Fees,42000,8400,11200,22400
747,10002679,Tuition Fees,42000,0,10500,31500
748,10002678,Tuition Fees,42000,0,10500,31500
749,10002657,Tuition Fees,42000,6300,35700,0
750,10002130,Tuition Fees,42000,6300,14875,20825
751,10002488,Tuition Fees,42000,0,17500,24500
752,10002071,Tuition Fees,42000,0,17500,24500
753,10002156,Tuition Fees,42000,6300,14875,20825
754,10002482,Tuition Fees,42000,6300,35700,0
755,10002438,Tuition Fees,42000,0,17500,24500
756,10002431,Tuition Fees,42000,0,17500,24500
757,10002654,Tuition Fees,42000,0,17500,24500
758,10002643,Tuition Fees,42000,0,42000,0
759,10002608,Tuition Fees,42000,6300,35700,0
760,10003255,Tuition Fees,42000,6300,14875,20825
761,10002845,Tuition Fees,42000,0,10500,31500
762,10003105,Tuition Fees,42000,0,3500,38500
763,10002964,Tuition Fees,42000,6300,8925,26775
764,10002467,Tuition Fees,42000,6300,14875,20825
765,10002923,Tuition Fees,42000,6300,2975,32725
766,10002815,Tuition Fees,42000,6300,20825,14875
767,10002767,Tuition Fees,42000,0,10500,31500
768,10002761,Tuition Fees,42000,18000,24000,0
769,10002573,Tuition Fees,42000,0,42000,0
770,10002445,Tuition Fees,42000,0,10500,31500
771,10002413,Tuition Fees,42000,0,10500,31500
772,10002616,Tuition Fees,42000,6300,14875,20825
773,10002557,Tuition Fees,42000,0,42000,0
774,10002481,Tuition Fees,42000,6300,35700,0
775,10002435,Tuition Fees,42000,0,17500,24500
776,10003000,Tuition Fees,42000,0,17500,24500
777,10003041,Tuition Fees,42000,0,17500,24500
778,10003025,Tuition Fees,42000,0,17500,24500
779,10002999,Tuition Fees,42000,0,17500,24500
780,10002998,Tuition Fees,42000,0,28000,14000
781,10003102,Tuition Fees,42000,0,17500,24500
782,10002384,Tuition Fees,42000,6300,14875,20825
783,10002237,Tuition Fees,42000,6300,14875,20825
784,10002392,Tuition Fees,42000,0,17500,24500
785,10002275,Tuition Fees,42000,6300,11900,23800
786,10002245,Tuition Fees,42000,6300,14875,20825
787,10002235,Tuition Fees,42000,0,17500,24500
788,10003117,Tuition Fees,42000,0,17500,24500
789,10003046,Tuition Fees,42000,6300,14875,20825
790,10002904,Tuition Fees,42000,0,17500,24500
791,10002832,Tuition Fees,42000,0,17500,24500
792,10002350,Tuition Fees,42000,6300,8925,26775
793,10002861,Tuition Fees,42000,0,28000,14000
794,10002824,Tuition Fees,42000,0,17500,24500
795,10002768,Tuition Fees,42000,18000,24000,0
796,10002762,Tuition Fees,42000,6300,8925,26775
797,10002408,Tuition Fees,42000,0,17500,24500
798,10002429,Tuition Fees,42000,6300,14875,20825
799,10002600,Tuition Fees,42000,0,24500,17500
800,10002380,Tuition Fees,42000,6300,20825,14875
801,10002396,Tuition Fees,42000,6300,8925,26775
802,10002249,Tuition Fees,42000,6300,14875,20825
803,10002347,Tuition Fees,42000,8400,2800,30800
804,10003005,Tuition Fees,42000,0,17500,24500
805,10003003,Tuition Fees,42000,0,17500,24500
806,10003002,Tuition Fees,42000,0,17500,24500
807,10003001,Tuition Fees,42000,0,17500,24500
808,10003022,Tuition Fees,42000,6300,14875,20825
809,10003021,Tuition Fees,42000,8300,18825,14875
810,10002238,Tuition Fees,42000,6300,14875,20825
811,10002601,Tuition Fees,42000,0,17500,24500
812,10002390,Tuition Fees,42000,6300,5950,29750
813,10002225,Tuition Fees,42000,6300,14875,20825
814,10002310,Tuition Fees,42000,6300,14875,20825
815,10002255,Tuition Fees,42000,0,17500,24500
816,10002610,Tuition Fees,42000,6300,14875,20825
817,10003153,Tuition Fees,42000,0,17500,24500
818,10002365,Tuition Fees,42000,6300,20825,14875
819,10003047,Tuition Fees,42000,0,17500,24500
820,10002876,Tuition Fees,42000,0,10500,31500
821,10002840,Tuition Fees,42000,0,17500,24500
822,10002242,Tuition Fees,42000,0,14000,28000
823,10002434,Tuition Fees,42000,6300,20825,14875
824,10002724,Tuition Fees,42000,0,42000,0
825,10002702,Tuition Fees,42000,0,17500,24500
826,10002412,Tuition Fees,42000,6300,11900,23800
827,10002404,Tuition Fees,42000,0,17500,24500
828,10002779,Tuition Fees,42000,6300,8925,26775
829,10002418,Tuition Fees,42000,0,17500,24500
830,10002406,Tuition Fees,42000,0,17500,24500
831,10002219,Tuition Fees,42000,0,14000,28000
832,10003004,Tuition Fees,42000,6300,35700,0
833,10003020,Tuition Fees,42000,6300,14875,20825
834,10003015,Tuition Fees,42000,6300,14875,20825
835,10003013,Tuition Fees,42000,0,42000,0
836,10003011,Tuition Fees,42000,0,17500,24500
837,10003085,Tuition Fees,42000,6300,14875,20825
838,10002333,Tuition Fees,42000,18000,10000,14000
839,10002229,Tuition Fees,42000,6300,14875,20825
840,10002226,Tuition Fees,42000,6300,14875,20825
841,10002351,Tuition Fees,42000,0,13500,28500
842,10002246,Tuition Fees,42000,0,14000,28000
843,10002240,Tuition Fees,42000,18000,24000,0
844,10002227,Tuition Fees,42000,0,17500,24500
845,10002912,Tuition Fees,42000,0,17500,24500
846,10002843,Tuition Fees,42000,0,42000,0
847,10002244,Tuition Fees,42000,0,3500,38500
848,10002828,Tuition Fees,42000,0,17500,24500
849,10002248,Tuition Fees,42000,0,17500,24500
850,10002839,Tuition Fees,42000,6300,35700,0
851,10002760,Tuition Fees,42000,0,17500,24500
852,10002421,Tuition Fees,42000,4000,38000,0
853,10002611,Tuition Fees,42000,0,17500,24500
854,10002417,Tuition Fees,42000,6300,20825,14875
855,10002359,Tuition Fees,42000,0,28000,14000
856,10002348,Tuition Fees,42000,2625,14875,24500
857,10002228,Tuition Fees,42000,0,17500,24500
858,10003007,Tuition Fees,42000,0,17500,24500
859,10003042,Tuition Fees,42000,6300,35700,0
860,10003040,Tuition Fees,42000,0,42000,0
861,10003024,Tuition Fees,42000,6300,20825,14875
862,10003012,Tuition Fees,42000,0,10500,31500
863,10003010,Tuition Fees,42000,6300,14875,20825
864,10002727,Tuition Fees,42000,0,17500,24500
865,10002424,Tuition Fees,42000,6300,14875,20825
866,10002726,Tuition Fees,42000,0,17500,24500
867,10002665,Tuition Fees,42000,0,17500,24500
868,10002407,Tuition Fees,42000,0,17500,24500
869,10002403,Tuition Fees,42000,0,17500,24500
870,10002400,Tuition Fees,42000,8400,19600,14000
871,10003305,Tuition Fees,42000,0,10500,31500
872,10003220,Tuition Fees,42000,6300,14875,20825
873,10003207,Tuition Fees,42000,6300,14875,20825
874,10003017,Tuition Fees,42000,0,7000,35000
875,10003016,Tuition Fees,42000,6300,5950,29750
876,10002983,Tuition Fees,42000,0,17500,24500
877,10002399,Tuition Fees,42000,0,17500,24500
878,10002691,Tuition Fees,42000,6300,14875,20825
879,10002583,Tuition Fees,42000,6300,35700,0
880,10002588,Tuition Fees,42000,6300,8925,26775
881,10002587,Tuition Fees,42000,2625,17875,21500
882,10002598,Tuition Fees,42000,0,17500,24500
883,10002596,Tuition Fees,42000,6300,2975,32725
884,10002563,Tuition Fees,42000,0,17500,24500
885,10002483,Tuition Fees,42000,0,14000,28000
886,10002730,Tuition Fees,42000,6300,11900,23800
887,10002411,Tuition Fees,42000,0,17500,24500
888,10002427,Tuition Fees,42000,6300,2975,32725
889,10002437,Tuition Fees,42000,0,10500,31500
890,10002433,Tuition Fees,42000,0,17500,24500
891,10002734,Tuition Fees,42000,0,24500,17500
892,10002731,Tuition Fees,42000,18000,6000,18000
893,10002426,Tuition Fees,42000,6300,2975,32725
894,10002480,Tuition Fees,42000,6300,8925,26775
895,10003156,Tuition Fees,42000,6300,8925,26775
896,10002415,Tuition Fees,42000,0,17500,24500
897,10003055,Tuition Fees,42000,18000,6000,18000
898,10003039,Tuition Fees,42000,18000,6000,18000
899,10002992,Tuition Fees,42000,0,10500,31500
900,10002976,Tuition Fees,42000,0,24500,17500
901,10002980,Tuition Fees,42000,0,17500,24500
902,10002729,Tuition Fees,42000,0,0,42000
903,10002656,Tuition Fees,42000,0,17500,24500
904,10002640,Tuition Fees,42000,0,42000,0
905,10002593,Tuition Fees,42000,0,17500,24500
906,10002591,Tuition Fees,42000,0,17500,24500
907,10002386,Tuition Fees,42000,0,17500,24500
908,10002381,Tuition Fees,42000,0,24500,17500
909,10002398,Tuition Fees,42000,0,17500,24500
910,10002473,Tuition Fees,42000,0,17500,24500
911,10002416,Tuition Fees,42000,6300,14775,20925
912,10002844,Tuition Fees,42000,18000,10000,14000
913,10002838,Tuition Fees,0,0,0,0
914,10002833,Tuition Fees,42000,6300,14875,20825
915,10002942,Tuition Fees,42000,0,17500,24500
916,10002829,Tuition Fees,42000,0,17500,24500
917,10002813,Tuition Fees,42000,7300,13875,20825
918,10002799,Tuition Fees,42000,0,14000,28000
919,10003288,Tuition Fees,42000,0,17500,24500
920,10003202,Tuition Fees,42000,0,0,42000
921,10003098,Tuition Fees,42000,0,24500,17500
922,10002794,Tuition Fees,42000,6300,8925,26775
923,10003073,Tuition Fees,42000,0,17500,24500
924,10003064,Tuition Fees,42000,18000,6000,18000
925,10003052,Tuition Fees,42000,0,17500,24500
926,10003034,Tuition Fees,42000,0,42000,0
927,10002994,Tuition Fees,42000,6300,8925,26775
928,10002982,Tuition Fees,42000,0,17500,24500
929,10002975,Tuition Fees,42000,6300,14875,20825
930,10002960,Tuition Fees,42000,0,17500,24500
931,10002959,Tuition Fees,42000,7300,13875,20825
932,10002251,Tuition Fees,42000,6300,14875,20825
933,10002781,Tuition Fees,42000,0,42000,0
934,10003227,Tuition Fees,42000,0,17500,24500
935,10003182,Tuition Fees,42000,0,24500,17500
936,10003231,Tuition Fees,42000,18000,5930,18070
937,10003184,Tuition Fees,42000,0,17500,24500
938,10003232,Tuition Fees,42000,0,17500,24500
939,10003206,Tuition Fees,42000,0,14000,28000
940,10003177,Tuition Fees,42000,6300,14875,20825
941,10003246,Tuition Fees,42000,6300,2975,32725
942,10003250,Tuition Fees,42000,21000,8750,12250
943,10003189,Tuition Fees,42000,0,17500,24500
944,10003226,Tuition Fees,42000,0,17500,24500
945,10003265,Tuition Fees,42000,0,17500,24500
946,10003198,Tuition Fees,42000,0,3500,38500
947,10003181,Tuition Fees,42000,0,42000,0
948,10003186,Tuition Fees,42000,0,42000,0
949,10003180,Tuition Fees,42000,0,17500,24500
950,10003225,Tuition Fees,42000,30000,4000,8000
951,10003197,Tuition Fees,42000,0,17500,24500
952,10003203,Tuition Fees,42000,0,17500,24500
953,10003183,Tuition Fees,42000,0,17500,24500
954,10003233,Tuition Fees,42000,6300,14875,20825
955,10003191,Tuition Fees,42000,6300,20825,14875
956,10003252,Tuition Fees,42000,0,17500,24500
957,10003188,Tuition Fees,42000,0,17500,24500
958,10003178,Tuition Fees,42000,0,24500,17500
959,10003179,Tuition Fees,42000,8400,14000,19600
960,10002644,Tuition Fees,42000,0,17500,24500
961,10002638,Tuition Fees,42000,6300,20825,14875
962,10002641,Tuition Fees,42000,0,42000,0
963,10002577,Tuition Fees,42000,0,17500,24500
964,10002579,Tuition Fees,42000,0,3500,38500
965,10002585,Tuition Fees,42000,0,17500,24500
966,10002578,Tuition Fees,42000,0,17500,24500
967,10003282,Tuition Fees,42000,18000,10000,14000
968,10003195,Tuition Fees,42000,0,17500,24500
969,10003192,Tuition Fees,42000,0,17500,24500
970,10003190,Tuition Fees,42000,6300,14875,20825
971,10002704,Tuition Fees,42000,6300,14875,20825
972,10002580,Tuition Fees,42000,6300,2975,32725
973,10003167,Tuition Fees,42000,0,17500,24500
974,10003166,Tuition Fees,42000,0,17500,24500
975,10003134,Tuition Fees,42000,6300,14875,20825
976,10002821,Tuition Fees,41000,0,13000,28000
977,10002836,Tuition Fees,42000,10300,31700,0
978,10002817,Tuition Fees,42000,6300,35700,0
979,10002806,Tuition Fees,42000,0,17500,24500
980,10002796,Tuition Fees,42000,0,17500,24500
981,10002784,Tuition Fees,42000,0,17500,24500
982,10002581,Tuition Fees,42000,0,17500,24500
983,10002752,Tuition Fees,42000,6300,14875,20825
984,10002745,Tuition Fees,42000,0,42000,0
985,10002743,Tuition Fees,42000,0,17500,24500
986,10002741,Tuition Fees,42000,0,42000,0
987,10002739,Tuition Fees,42000,0,17500,24500
988,10002738,Tuition Fees,42000,0,10500,31500
989,10002737,Tuition Fees,42000,0,17500,24500
990,10003277,Tuition Fees,42000,6300,20825,14875
991,10003258,Tuition Fees,42000,6300,8925,26775
992,10003222,Tuition Fees,42000,6300,14875,20825
993,10002736,Tuition Fees,42000,6300,8925,26775
994,10003148,Tuition Fees,42000,0,17500,24500
995,10002826,Tuition Fees,42000,6300,14875,20825
996,10002825,Tuition Fees,42000,0,17500,24500
997,10002811,Tuition Fees,42000,6300,11900,23800
998,10002798,Tuition Fees,42000,0,17500,24500
999,10002793,Tuition Fees,42000,0,17500,24500
1000,10002789,Tuition Fees,42000,6300,14875,20825
1001,10002783,Tuition Fees,42000,0,10500,31500
1002,10002754,Tuition Fees,42000,6300,14875,20825
1003,10002753,Tuition Fees,42000,0,24500,17500
1004,10002735,Tuition Fees,42000,0,10500,31500
1005,10003072,Tuition Fees,42000,6300,14875,20825
1006,10003048,Tuition Fees,42000,6300,14875,20825
1007,10002898,Tuition Fees,42000,18000,24000,0
1008,10002990,Tuition Fees,42000,6300,14875,20825
1009,10002899,Tuition Fees,42000,0,17500,24500
1010,10002884,Tuition Fees,42000,0,3500,38500
1011,10002820,Tuition Fees,42000,0,17500,24500
1012,10003211,Tuition Fees,42000,0,17500,24500
1013,10003196,Tuition Fees,42000,0,17500,24500
1014,10003194,Tuition Fees,42000,6300,8925,26775
1015,10002878,Tuition Fees,42000,12400,24000,5600
1016,10003173,Tuition Fees,42000,6300,8925,26775
1017,10003119,Tuition Fees,42000,6300,20825,14875
1018,10002787,Tuition Fees,42000,6300,14875,20825
1019,10003114,Tuition Fees,42000,0,17500,24500
1020,10003058,Tuition Fees,42000,42000,0,0
1021,10003056,Tuition Fees,42000,0,17500,24500
1022,10002927,Tuition Fees,42000,0,17500,24500
1023,10002853,Tuition Fees,42000,0,17500,24500
1024,10003087,Tuition Fees,42000,42000,0,0
1025,10002849,Tuition Fees,42000,6300,14875,20825
1026,10003057,Tuition Fees,42000,5040,15400,21560
1027,10002995,Tuition Fees,42000,0,17500,24500
1028,10003097,Tuition Fees,42000,5040,3080,33880
1029,10003062,Tuition Fees,42000,0,17500,24500
1030,10003043,Tuition Fees,42000,0,17500,24500
1031,10003306,Tuition Fees,0,0,0,0
1032,10003031,Tuition Fees,42000,5040,15400,21560
1033,10003283,Tuition Fees,42000,18000,10000,14000
1034,10003281,Tuition Fees,42000,5040,0,36960
1035,10003175,Tuition Fees,42000,5040,15400,21560
1036,10003163,Tuition Fees,42000,0,17500,24500
1037,10003154,Tuition Fees,42000,5040,15400,21560
1038,10003140,Tuition Fees,42000,5040,15400,21560
1039,10003136,Tuition Fees,42000,0,17500,24500
1040,10002882,Tuition Fees,42000,18000,24000,0
1041,10003090,Tuition Fees,42000,0,42000,0
1042,10003026,Tuition Fees,42000,5040,9240,27720
1043,10002988,Tuition Fees,42000,0,17500,24500
1044,10002877,Tuition Fees,42000,5040,15400,21560
1045,10002875,Tuition Fees,42000,5040,15400,21560
1046,10002871,Tuition Fees,42000,5040,15400,21560
1047,10002856,Tuition Fees,42000,0,17500,24500
1048,10002852,Tuition Fees,42000,5040,15400,21560
1049,10002847,Tuition Fees,42000,9040,32960,0
1050,10002822,Tuition Fees,42000,0,17500,24500
1051,10003292,Tuition Fees,42000,0,17500,24500
1052,10003263,Tuition Fees,42000,5040,12320,24640
1053,10002819,Tuition Fees,42000,5040,15400,21560
1054,10003237,Tuition Fees,42000,6300,14875,20825
1055,10002987,Tuition Fees,42000,8400,14000,19600
1056,10002981,Tuition Fees,42000,5040,15400,21560
1057,10002956,Tuition Fees,42000,0,17500,24500
1058,10002944,Tuition Fees,42000,0,24500,17500
1059,10002900,Tuition Fees,42000,1000,9500,31500
1060,10002791,Tuition Fees,42000,18000,24000,0
1061,10002746,Tuition Fees,42000,0,17500,24500
1062,10002892,Tuition Fees,42000,5040,36960,0
1063,10002889,Tuition Fees,42000,5040,15400,21560
1064,10002818,Tuition Fees,42000,5040,3080,33880
1065,10002757,Tuition Fees,42000,5040,15400,21560
1066,10002756,Tuition Fees,42000,5040,12320,24640
1067,10002748,Tuition Fees,42000,0,17500,24500
1068,10002747,Tuition Fees,42000,0,42000,0
1069,10002744,Tuition Fees,42000,0,17500,24500
1070,10002742,Tuition Fees,42000,0,24500,17500
1071,10002848,Tuition Fees,42000,5040,9240,27720
1072,10002740,Tuition Fees,42000,0,17500,24500
1073,10002808,Tuition Fees,42000,0,3500,38500
1074,10002957,Tuition Fees,42000,8400,8400,25200
1075,10002955,Tuition Fees,42000,5040,15400,21560
1076,10002949,Tuition Fees,42000,0,17500,24500
1077,10002945,Tuition Fees,42000,0,17500,24500
1078,10002812,Tuition Fees,42000,0,10500,31500
1079,10002810,Tuition Fees,42000,5040,0,36960
1080,10002809,Tuition Fees,42000,0,3500,38500
1081,10002797,Tuition Fees,42000,18000,24000,0
1082,10002795,Tuition Fees,42000,0,17500,24500
1083,10002786,Tuition Fees,42000,0,9900,32100
1084,10002802,Tuition Fees,42000,0,17500,24500
1085,10003093,Tuition Fees,33600,5040,7140,21420
1086,10003054,Tuition Fees,33600,5040,28560,0
1087,10002978,Tuition Fees,33600,0,14000,19600
1088,10002977,Tuition Fees,33600,0,19600,14000
1089,10002954,Tuition Fees,33600,0,14000,19600
1090,10002950,Tuition Fees,33600,0,14000,19600
1091,10002948,Tuition Fees,33600,3600,12500,17500
1092,10002947,Tuition Fees,33600,0,33600,0
1093,10003138,Tuition Fees,33600,0,14000,19600
1094,10003128,Tuition Fees,33600,3600,12500,17500
1095,10003129,Tuition Fees,33600,3600,12500,17500
1096,10003126,Tuition Fees,33600,0,14000,19600
1097,10003107,Tuition Fees,33600,3600,12500,17500
1098,10003099,Tuition Fees,33600,3600,17500,12500
1099,10002943,Tuition Fees,33600,3600,7500,22500
1100,10003297,Tuition Fees,33600,0,8400,25200
1101,10003291,Tuition Fees,33600,0,14000,19600
1102,10003259,Tuition Fees,33600,5040,11900,16660
