Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
850,10002839,Term Charges,8600,0,8600,0
851,10002760,Term Charges,8600,0,4300,4300
852,10002421,Term Charges,8600,0,8600,0
853,10002611,Term Charges,8600,0,4300,4300
854,10002417,Term Charges,8600,0,4300,4300
855,10002359,Term Charges,8600,0,8600,0
856,10002348,Term Charges,8600,0,4300,4300
857,10002228,Term Charges,8600,0,4300,4300
858,10003007,Term Charges,8600,0,4300,4300
859,10003042,Term Charges,8600,0,8600,0
860,10003040,Term Charges,8600,0,8600,0
861,10003024,Term Charges,8600,0,4300,4300
862,10003012,Term Charges,8600,0,4300,4300
863,10003010,Term Charges,8600,0,4300,4300
864,10002727,Term Charges,8600,0,4300,4300
865,10002424,Term Charges,8600,0,4300,4300
866,10002726,Term Charges,8600,0,4300,4300
867,10002665,Term Charges,8600,0,4300,4300
868,10002407,Term Charges,8600,0,4300,4300
869,10002403,Term Charges,8600,0,4300,4300
870,10002400,Term Charges,8600,0,4300,4300
871,10003305,Term Charges,8600,0,4300,4300
872,10003220,Term Charges,8600,0,4300,4300
873,10003207,Term Charges,8600,0,4300,4300
874,10003017,Term Charges,8600,0,4300,4300
875,10003016,Term Charges,8600,0,4300,4300
876,10002983,Term Charges,8600,0,4300,4300
877,10002399,Term Charges,8600,0,4300,4300
878,10002691,Term Charges,8600,0,4300,4300
879,10002583,Term Charges,8600,0,8600,0
880,10002588,Term Charges,8600,0,4300,4300
881,10002587,Term Charges,8600,0,4300,4300
882,10002598,Term Charges,8600,0,4300,4300
883,10002596,Term Charges,8600,0,4300,4300
884,10002563,Term Charges,8600,0,4300,4300
885,10002483,Term Charges,8600,0,4300,4300
886,10002730,Term Charges,8600,0,4300,4300
887,10002411,Term Charges,8600,0,4300,4300
888,10002427,Term Charges,8600,0,4300,4300
889,10002437,Term Charges,8600,0,4300,4300
890,10002433,Term Charges,8600,0,4300,4300
891,10002734,Term Charges,8600,0,4300,4300
892,10002731,Term Charges,8600,0,4300,4300
893,10002426,Term Charges,8600,0,4300,4300
894,10002480,Term Charges,8600,0,4300,4300
895,10003156,Term Charges,8600,0,4300,4300
896,10002415,Term Charges,8600,0,4300,4300
897,10003055,Term Charges,8600,0,4300,4300
898,10003039,Term Charges,8600,0,4300,4300
899,10002992,Term Charges,8600,0,4300,4300
900,10002976,Term Charges,8600,0,4300,4300
901,10002980,Term Charges,8600,0,4300,4300
902,10002729,Term Charges,8600,0,0,8600
903,10002656,Term Charges,8600,0,4300,4300
904,10002640,Term Charges,8600,0,8600,0
905,10002593,Term Charges,8600,0,4300,4300
906,10002591,Term Charges,8600,0,4300,4300
907,10002386,Term Charges,8600,0,4300,4300
908,10002381,Term Charges,8600,0,4300,4300
909,10002398,Term Charges,8600,0,4300,4300
910,10002473,Term Charges,8600,0,4300,4300
911,10002416,Term Charges,8600,0,4300,4300
912,10002844,Term Charges,8600,0,4300,4300
913,10002838,Term Charges,0,0,0,0
914,10002833,Term Charges,8600,0,4300,4300
915,10002942,Term Charges,8600,0,4300,4300
916,10002829,Term Charges,8600,0,4300,4300
917,10002813,Term Charges,8600,0,4300,4300
918,10002799,Term Charges,8600,0,4300,4300
919,10003288,Term Charges,8600,0,4300,4300
920,10003202,Term Charges,8600,0,0,8600
921,10003098,Term Charges,8600,0,4300,4300
922,10002794,Term Charges,8600,0,4300,4300
923,10003073,Term Charges,8600,0,4300,4300
924,10003064,Term Charges,8600,0,4300,4300
925,10003052,Term Charges,8600,0,4300,4300
926,10003034,Term Charges,8600,0,8600,0
927,10002994,Term Charges,8600,8600,0,0
928,10002982,Term Charges,8600,0,4300,4300
929,10002975,Term Charges,8600,0,4300,4300
930,10002960,Term Charges,8600,0,4300,4300
931,10002959,Term Charges,8600,0,4300,4300
932,10002251,Term Charges,8600,0,4300,4300
933,10002781,Term Charges,8600,0,8600,0
934,10003227,Term Charges,8600,0,4300,4300
935,10003182,Term Charges,8600,0,4300,4300
936,10003231,Term Charges,8600,0,4300,4300
937,10003184,Term Charges,8600,0,4300,4300
938,10003232,Term Charges,8600,0,4300,4300
939,10003206,Term Charges,8600,0,4300,4300
940,10003177,Term Charges,8600,0,4300,4300
941,10003246,Term Charges,8600,0,4300,4300
942,10003250,Term Charges,8600,0,4300,4300
943,10003189,Term Charges,8600,0,4300,4300
944,10003226,Term Charges,8600,0,4300,4300
945,10003265,Term Charges,8600,0,4300,4300
946,10003198,Term Charges,8600,0,4300,4300
947,10003181,Term Charges,8600,0,8600,0
948,10003186,Term Charges,8600,0,8600,0
949,10003180,Term Charges,8600,0,4300,4300
950,10003225,Term Charges,8600,0,4300,4300
951,10003197,Term Charges,8600,0,4300,4300
952,10003203,Term Charges,8600,0,4300,4300
953,10003183,Term Charges,8600,0,4300,4300
954,10003233,Term Charges,8600,0,4300,4300
955,10003191,Term Charges,8600,0,4300,4300
956,10003252,Term Charges,8600,0,4300,4300
957,10003188,Term Charges,8600,0,4300,4300
958,10003178,Term Charges,8600,0,4300,4300
959,10003179,Term Charges,8600,8600,0,0
960,10002644,Term Charges,8600,0,4300,4300
961,10002638,Term Charges,8600,0,4300,4300
962,10002641,Term Charges,8600,0,8600,0
963,10002577,Term Charges,8600,0,4300,4300
964,10002579,Term Charges,8600,0,4300,4300
965,10002585,Term Charges,8600,0,4300,4300
966,10002578,Term Charges,8600,0,4300,4300
967,10003282,Term Charges,8600,0,4300,4300
968,10003195,Term Charges,8600,0,4300,4300
969,10003192,Term Charges,8600,0,4300,4300
970,10003190,Term Charges,8600,0,4300,4300
971,10002704,Term Charges,8600,0,4300,4300
972,10002580,Term Charges,8600,0,4300,4300
973,10003167,Term Charges,8600,0,4300,4300
974,10003166,Term Charges,8600,0,4300,4300
975,10003134,Term Charges,8600,0,4300,4300
976,10002821,Term Charges,8600,0,4300,4300
977,10002836,Term Charges,8600,0,8600,0
978,10002817,Term Charges,8600,0,8600,0
979,10002806,Term Charges,8600,0,4300,4300
980,10002796,Term Charges,8600,0,4300,4300
981,10002784,Term Charges,8600,0,4300,4300
982,10002581,Term Charges,8600,0,4300,4300
983,10002752,Term Charges,8600,0,4300,4300
984,10002745,Term Charges,8600,0,8600,0
985,10002743,Term Charges,8600,0,4300,4300
986,10002741,Term Charges,8600,0,8600,0
987,10002739,Term Charges,8600,0,4300,4300
988,10002738,Term Charges,8600,0,4300,4300
989,10002737,Term Charges,8600,0,4300,4300
990,10003277,Term Charges,8600,0,4300,4300
991,10003258,Term Charges,8600,0,4300,4300
992,10003222,Term Charges,8600,0,4300,4300
993,10002736,Term Charges,8600,0,4300,4300
994,10003148,Term Charges,8600,0,4300,4300
995,10002826,Term Charges,8600,0,4300,4300
996,10002825,Term Charges,8600,0,4300,4300
997,10002811,Term Charges,8600,0,4300,4300
998,10002798,Term Charges,8600,0,4300,4300
999,10002793,Term Charges,8600,0,4300,4300
1000,10002789,Term Charges,8600,0,4300,4300
1001,10002783,Term Charges,8600,0,4300,4300
1002,10002754,Term Charges,8600,0,4300,4300
1003,10002753,Term Charges,8600,0,4300,4300
1004,10002735,Term Charges,8600,0,4300,4300
1005,10003072,Term Charges,8600,0,4300,4300
1006,10003048,Term Charges,8600,0,4300,4300
1007,10002898,Term Charges,8600,0,8600,0
1008,10002990,Term Charges,8600,0,4300,4300
1009,10002899,Term Charges,8600,0,4300,4300
1010,10002884,Term Charges,8600,0,4300,4300
1011,10002820,Term Charges,8600,0,4300,4300
1012,10003211,Term Charges,8600,0,4300,4300
1013,10003196,Term Charges,8600,0,4300,4300
1014,10003194,Term Charges,8600,0,4300,4300
1015,10002878,Term Charges,8600,0,8600,0
1016,10003173,Term Charges,8600,0,4300,4300
1017,10003119,Term Charges,8600,0,4300,4300
1018,10002787,Term Charges,8600,0,4300,4300
1019,10003114,Term Charges,8600,0,4300,4300
1020,10003058,Term Charges,8600,8600,0,0
1021,10003056,Term Charges,8600,0,4300,4300
1022,10002927,Term Charges,8600,0,4300,4300
1023,10002853,Term Charges,8600,0,4300,4300
1024,10003087,Term Charges,8600,8600,0,0
1025,10002849,Term Charges,8600,0,4300,4300
1026,10003057,Term Charges,8600,0,4300,4300
1027,10002995,Term Charges,8600,0,4300,4300
1028,10003097,Term Charges,8600,0,4300,4300
1029,10003062,Term Charges,8600,0,4300,4300
1030,10003043,Term Charges,8600,0,4300,4300
1031,10003306,Term Charges,0,0,0,0
1032,10003031,Term Charges,8600,0,4300,4300
1033,10003283,Term Charges,8600,0,4300,4300
1034,10003281,Term Charges,8600,0,0,8600
1035,10003175,Term Charges,8600,0,4300,4300
1036,10003163,Term Charges,8600,0,4300,4300
1037,10003154,Term Charges,8600,0,4300,4300
1038,10003140,Term Charges,8600,0,4300,4300
1039,10003136,Term Charges,8600,0,4300,4300
1040,10002882,Term Charges,8600,0,8600,0
1041,10003090,Term Charges,8600,0,8600,0
1042,10003026,Term Charges,8600,0,4300,4300
1043,10002988,Term Charges,8600,0,4300,4300
1044,10002877,Term Charges,8600,0,4300,4300
1045,10002875,Term Charges,8600,0,4300,4300
1046,10002871,Term Charges,8600,0,4300,4300
1047,10002856,Term Charges,8600,0,4300,4300
1048,10002852,Term Charges,8600,0,4300,4300
1049,10002847,Term Charges,8600,0,8600,0
1050,10002822,Term Charges,8600,0,4300,4300
1051,10003292,Term Charges,8600,0,4300,4300
1052,10003263,Term Charges,8600,0,4300,4300
1053,10002819,Term Charges,8600,0,4300,4300
1054,10003237,Term Charges,8600,0,4300,4300
1055,10002987,Term Charges,8600,0,4300,4300
1056,10002981,Term Charges,8600,0,4300,4300
1057,10002956,Term Charges,8600,0,4300,4300
1058,10002944,Term Charges,8600,0,4300,4300
1059,10002900,Term Charges,8600,0,4300,4300
1060,10002791,Term Charges,8600,0,8600,0
1061,10002746,Term Charges,8600,0,4300,4300
1062,10002892,Term Charges,8600,0,8600,0
1063,10002889,Term Charges,8600,0,4300,4300
1064,10002818,Term Charges,8600,0,4300,4300
1065,10002757,Term Charges,8600,0,4300,4300
1066,10002756,Term Charges,8600,0,4300,4300
1067,10002748,Term Charges,8600,0,4300,4300
1068,10002747,Term Charges,8600,0,8600,0
1069,10002744,Term Charges,8600,0,4300,4300
1070,10002742,Term Charges,8600,0,4300,4300
1071,10002848,Term Charges,8600,0,4300,4300
1072,10002740,Term Charges,8600,0,4300,4300
1073,10002808,Term Charges,8600,0,4300,4300
1074,10002957,Term Charges,8600,0,4300,4300
1075,10002955,Term Charges,8600,0,4300,4300
1076,10002949,Term Charges,8600,0,4300,4300
1077,10002945,Term Charges,8600,0,4300,4300
1078,10002812,Term Charges,8600,0,4300,4300
1079,10002810,Term Charges,8600,0,4300,4300
1080,10002809,Term Charges,8600,0,4300,4300
1081,10002797,Term Charges,8600,0,8600,0
1082,10002795,Term Charges,8600,0,4300,4300
1083,10002786,Term Charges,8600,0,4300,4300
1084,10002802,Term Charges,8600,0,4300,4300
1085,10003093,Term Charges,3800,0,1900,1900
1086,10003054,Term Charges,3800,0,3800,0
1087,10002978,Term Charges,3800,0,1900,1900
1088,10002977,Term Charges,3800,0,1900,1900
1089,10002954,Term Charges,3800,0,1900,1900
1090,10002950,Term Charges,3800,0,1900,1900
1091,10002948,Term Charges,3800,0,1900,1900
1092,10002947,Term Charges,3800,0,3800,0
1093,10003138,Term Charges,3800,0,1900,1900
1094,10003128,Term Charges,3800,0,1900,1900
1095,10003129,Term Charges,3800,0,1900,1900
1096,10003126,Term Charges,3800,0,1900,1900
1097,10003107,Term Charges,3800,0,1900,1900
1098,10003099,Term Charges,3800,0,1900,1900
1099,10002943,Term Charges,3800,0,1900,1900
1100,10003297,Term Charges,3800,0,1900,1900
1101,10003291,Term Charges,3800,0,1900,1900
1102,10003259,Term Charges,3800,0,1900,1900
1103,10003242,Term Charges,3800,0,1900,1900
1104,10003224,Term Charges,3800,0,1900,1900
1105,10003217,Term Charges,3800,0,3800,0
1106,10003165,Term Charges,3800,0,1900,1900
1107,10003144,Term Charges,3800,0,1900,1900
1108,10003267,Term Charges,3800,0,1900,1900
1109,10003208,Term Charges,3800,0,1900,1900
1110,10003228,Term Charges,3800,0,1900,1900
1111,10003216,Term Charges,3800,0,1900,1900
1112,10003212,Term Charges,3800,0,0,3800
1113,10003143,Term Charges,3800,0,1900,1900
1114,10003123,Term Charges,3800,0,1900,1900
1115,10003124,Term Charges,3800,0,1900,1900
1116,10003032,Term Charges,3800,0,1900,1900
1117,10002970,Term Charges,3800,0,1900,1900
1118,10002967,Term Charges,3800,0,1900,1900
1119,10002958,Term Charges,3800,0,1900,1900
1120,10002953,Term Charges,3800,0,1900,1900
1121,10002952,Term Charges,3800,0,1900,1900
1122,10002951,Term Charges,3800,0,3800,0
1123,10002938,Term Charges,3800,0,1900,1900
1124,10003127,Term Charges,3800,0,1900,1900
1125,10003118,Term Charges,3800,0,1900,1900
1126,10003071,Term Charges,3800,0,1900,1900
1127,10002931,Term Charges,3800,0,3800,0
1128,10003200,Term Charges,3800,0,1900,1900
1129,10003176,Term Charges,3800,0,1900,1900
1130,10003088,Term Charges,3800,0,1900,1900
1131,10003141,Term Charges,3800,0,1900,1900
1132,10003139,Term Charges,3800,0,1900,1900
1133,10003122,Term Charges,3800,0,1900,1900
1134,10003131,Term Charges,3800,0,1900,1900
1135,10003241,Term Charges,3800,0,1900,1900
1136,10003125,Term Charges,3800,0,1900,1900
1137,10003308,Term Charges,3800,0,1900,1900
1138,10003205,Term Charges,3800,0,1900,1900
1139,10003201,Term Charges,3800,0,1900,1900
1140,10003193,Term Charges,3800,0,1900,1900
1141,10003110,Term Charges,3800,0,3800,0
1142,10003157,Term Charges,3800,0,1900,1900
1143,10003142,Term Charges,1900,0,0,1900
1144,10003132,Term Charges,3800,0,1900,1900
1145,10003130,Term Charges,3800,0,3800,0
1146,10003247,Term Charges,3800,0,1900,1900
1147,10003235,Term Charges,3800,0,1900,1900
1148,10003145,Term Charges,3800,0,1900,1900
1149,10003121,Term Charges,3800,0,1900,1900
1150,10003272,Term Charges,3800,0,3800,0
1151,10003309,Term Charges,8800,0,4200,4600
1152,10003310,Term Charges,3800,0,1900,1900
1153,10003311,Term Charges,3800,0,1900,1900
1154,10003312,Term Charges,3800,0,1900,1900
1155,10003314,Term Charges,3800,0,1900,1900
1156,10003315,Term Charges,3800,0,1900,1900
1157,10003316,Term Charges,3800,0,1900,1900
1158,10003317,Term Charges,3800,0,1900,1900
1159,10003318,Term Charges,3800,0,1900,1900
1160,10003319,Term Charges,3800,0,1900,1900
1161,10003320,Term Charges,3800,0,1900,1900
1162,10003321,Term Charges,3800,0,1900,1900
1163,10003322,Term Charges,3800,0,1900,1900
1164,10003323,Term Charges,3800,0,1900,1900
1165,10003324,Term Charges,3800,0,1900,1900
1166,10003325,Term Charges,3800,0,1900,1900
1167,10003326,Term Charges,3800,0,1900,1900
1168,10003327,Term Charges,8300,0,4000,4300
1169,10003328,Term Charges,3800,0,1900,1900
1170,10003329,Term Charges,3800,0,1900,1900
1171,10003330,Term Charges,9200,0,4600,4600
1172,10003331,Term Charges,8300,0,4000,4300
1173,10003332,Term Charges,8800,0,4200,4600
1174,10003333,Term Charges,3800,0,1900,1900
1175,10003334,Term Charges,3800,0,1900,1900
1176,10003335,Term Charges,8600,0,0,8600
1177,10003336,Term Charges,8300,0,4000,4300
1178,10003337,Term Charges,3800,0,1900,1900
1179,10003338,Term Charges,3800,0,3800,0
1180,10003339,Term Charges,3800,0,3800,0
1181,10003340,Term Charges,3800,0,1900,1900
1182,10003341,Term Charges,3800,0,1900,1900
1183,10003342,Term Charges,3800,0,1900,1900
1184,10003343,Term Charges,3800,0,1900,1900
1185,10003344,Term Charges,3800,0,1900,1900
1186,10003375,Term Charges,8600,0,4300,4300
1187,10003345,Term Charges,3800,0,1900,1900
1188,10003346,Term Charges,3800,0,1900,1900
1189,10003347,Term Charges,3800,0,1900,1900
1190,10003348,Term Charges,3800,0,1900,1900
1191,10003349,Term Charges,8300,0,4000,4300
1192,10003350,Term Charges,3800,0,1900,1900
1193,10003351,Term Charges,3800,0,1900,1900
1194,10003352,Term Charges,8300,0,4000,4300
1195,10003353,Term Charges,8600,300,4000,4300
1196,10003354,Term Charges,8800,0,4200,4600
1197,10003355,Term Charges,8600,0,4300,4300
1198,10003358,Term Charges,8600,0,4300,4300
1199,10003363,Term Charges,3800,0,1900,1900
1200,10003366,Term Charges,3800,0,1900,1900
1201,10003243,Term Charges,3800,0,3800,0
1202,10003376,Term Charges,9200,0,4600,4600
1203,10003377,Term Charges,9200,0,4600,4600
1204,10003378,Term Charges,8600,0,4300,4300
1205,10003379,Term Charges,3800,0,1900,1900
1206,10003380,Term Charges,9200,0,4600,4600
1207,10003381,Term Charges,9200,0,4600,4600
1208,10003382,Term Charges,8600,0,4300,4300
1209,10003383,Term Charges,8600,0,4300,4300
1210,10003384,Term Charges,8600,0,4300,4300
1211,10003385,Term Charges,8600,0,8600,0
1212,10003386,Term Charges,8600,0,8600,0
1213,10003387,Term Charges,8600,0,4300,4300
1214,10003389,Term Charges,8600,0,4300,4300
1215,10003390,Term Charges,8600,0,4300,4300
1216,10003391,Term Charges,8600,0,4300,4300
1217,10003392,Term Charges,6600,0,3300,3300
1218,10003393,Term Charges,3800,0,1900,1900
1219,10003394,Term Charges,8600,0,4300,4300
1220,10003395,Term Charges,8600,0,4300,4300
1221,10003396,Term Charges,8600,0,4300,4300
1222,10003397,Term Charges,9200,0,4600,4600
1223,10003398,Term Charges,8600,0,4300,4300
1224,10003399,Term Charges,8000,0,4000,4000
1225,10003400,Term Charges,8600,0,8600,0
1226,10003401,Term Charges,8600,0,4300,4300
1227,10002471,Term Charges,8000,0,4000,4000
1228,10002940,Term Charges,6600,0,3300,3300
1229,10003402,Term Charges,9600,0,4800,4800
1230,10000905,Term Charges,6600,0,6600,0
1231,10003403,Term Charges,9200,0,4600,4600
1232,10001683,Term Charges,8000,0,4000,4000
1233,10003404,Term Charges,8600,0,4300,4300
1234,10001975,Term Charges,8000,0,4000,4000
1235,10001110,Term Charges,6600,0,6600,0
1236,10003405,Term Charges,9200,0,4600,4600
1237,10003406,Term Charges,6600,0,3300,3300
1238,10001359,Term Charges,8000,0,8000,0
1239,10001570,Term Charges,6600,0,3300,3300
1240,10002545,Term Charges,8000,0,4000,4000
1241,10001122,Term Charges,8000,0,4000,4000
1242,10000972,Term Charges,6600,0,3300,3300
1243,10001111,Term Charges,7300,0,4000,3300
1244,10003407,Term Charges,8600,0,4300,4300
1245,10003408,Term Charges,9200,0,4600,4600
1246,10000978,Term Charges,8000,0,4000,4000
1247,10003409,Term Charges,3800,0,1900,1900
1248,10000960,Term Charges,6600,0,3300,3300
1249,10001004,Term Charges,6600,0,3300,3300
1250,10002559,Term Charges,8000,0,4000,4000
1251,10000968,Term Charges,6600,0,3300,3300
1252,10000970,Term Charges,6600,0,6600,0
1253,10001343,Term Charges,6600,0,6600,0
1254,10001179,Term Charges,6600,0,3300,3300
1255,10001210,Term Charges,8000,0,4000,4000
1256,10001257,Term Charges,6600,0,4400,2200
1257,10001258,Term Charges,6600,0,6600,0
1258,10001538,Term Charges,6600,0,3300,3300
1259,10003410,Term Charges,3800,0,1900,1900
1260,10003411,Term Charges,3800,0,1900,1900
1261,10002367,Term Charges,8000,0,4000,4000
1262,10001219,Term Charges,6600,0,6600,0
1263,10002339,Term Charges,6600,0,3300,3300
1264,10001421,Term Charges,8000,0,4000,4000
1265,10001006,Term Charges,8000,0,4000,4000
1266,10003412,Term Charges,3800,0,1900,1900
1267,10001593,Term Charges,8000,0,4000,4000
1268,10001096,Term Charges,6600,0,3300,3300
1269,10001850,Term Charges,6600,0,3300,3300
1270,10003413,Term Charges,8600,0,4300,4300
1271,10001373,Term Charges,8000,0,4000,4000
1272,10003414,Term Charges,8600,0,4300,4300
1273,10003415,Term Charges,8600,0,4300,4300
1274,10003416,Term Charges,3800,0,1900,1900
1275,10001363,Term Charges,6600,0,6600,0
1276,10003417,Term Charges,9200,0,4600,4600
1277,10003418,Term Charges,9600,0,4800,4800
1278,10003419,Term Charges,8600,0,4300,4300
1279,10003420,Term Charges,8600,0,4300,4300
1280,10001184,Term Charges,6600,0,3300,3300
1281,10002683,Term Charges,6600,0,3300,3300
1282,10003421,Term Charges,3800,0,1900,1900
1283,10003422,Term Charges,9600,0,4800,4800
1284,10003423,Term Charges,9200,0,4600,4600
1285,10002921,Term Charges,8000,0,4000,4000
1286,10001069,Term Charges,8000,0,4000,4000
1287,10003424,Term Charges,9200,0,4600,4600
1288,10003425,Term Charges,8600,0,4300,4300
1289,10003426,Term Charges,3800,0,1900,1900
1290,10001259,Term Charges,6600,0,3300,3300
1291,10003427,Term Charges,3800,0,1900,1900
1292,10003469,Term Charges,9600,0,4800,4800
1293,10003429,Term Charges,8600,0,4300,4300
1294,10002335,Term Charges,8000,0,4000,4000
1295,10003430,Term Charges,9200,0,9200,0
1296,10001137,Term Charges,8000,0,4000,4000
1297,10003431,Term Charges,3800,0,1900,1900
1298,10003432,Term Charges,3800,0,3800,0
1299,10003433,Term Charges,9200,0,4600,4600
1300,10003434,Term Charges,3800,0,1900,1900
1301,10001140,Term Charges,6600,0,3300,3300
1302,10003435,Term Charges,9200,0,4600,4600
1303,10003436,Term Charges,8600,0,4300,4300
1304,10003437,Term Charges,9200,0,4400,4800
1305,10002605,Term Charges,8000,0,8000,0
1306,10001269,Term Charges,8000,0,4000,4000
1307,10003438,Term Charges,9200,0,4600,4600
1308,10003439,Term Charges,8600,0,4300,4300
1309,10001394,Term Charges,6600,0,3300,3300
1310,10003440,Term Charges,3800,0,1900,1900
1311,10003441,Term Charges,8000,0,8000,0
1312,10001113,Term Charges,0,0,0,0
1313,10003442,Term Charges,9200,0,4600,4600
1314,10003443,Term Charges,3800,0,1900,1900
1315,10003444,Term Charges,8600,0,4300,4300
1316,10001867,Term Charges,6600,0,6600,0
1317,10003445,Term Charges,3800,0,1900,1900
1318,10001365,Term Charges,8000,0,4000,4000
1319,10003446,Term Charges,8600,0,4300,4300
1320,10003447,Term Charges,9200,0,4600,4600
1321,10003448,Term Charges,8600,0,4300,4300
1322,10003449,Term Charges,8600,0,8600,0
1323,10001209,Term Charges,8000,0,4000,4000
1324,10001176,Term Charges,6600,0,3300,3300
1325,10001136,Term Charges,8000,0,4000,4000
1326,10002476,Term Charges,6600,0,3300,3300
1327,10001949,Term Charges,6600,0,3300,3300
1328,10001147,Term Charges,6600,0,3300,3300
1329,10001186,Term Charges,6600,0,3300,3300
1330,10001016,Term Charges,8000,0,4000,4000
1331,10001173,Term Charges,6600,0,6600,0
1332,10003450,Term Charges,3800,0,1900,1900
1333,10000975,Term Charges,6600,0,0,6600
1334,10001432,Term Charges,8000,0,4000,4000
1335,10003451,Term Charges,9200,0,4600,4600
1336,10001678,Term Charges,6600,0,3300,3300
1337,10001349,Term Charges,8000,0,4000,4000
1338,10003452,Term Charges,8600,0,4300,4300
1339,10003453,Term Charges,3800,0,1900,1900
1340,10002922,Term Charges,8000,0,4000,4000
1341,10002885,Term Charges,8000,0,4000,4000
1342,10001003,Term Charges,8000,0,4000,4000
1343,10002782,Term Charges,8600,0,4300,4300
1344,10003454,Term Charges,9200,0,4600,4600
1345,10003455,Term Charges,8600,0,4300,4300
1346,10001120,Term Charges,8000,0,4000,4000
1347,10001012,Term Charges,6600,0,3300,3300
1348,10001264,Term Charges,6600,0,3300,3300
1349,10002139,Term Charges,6600,0,3300,3300
1350,10000974,Term Charges,8000,0,8000,0
1351,1.00035E+13,Term Charges,3800,0,0,3800
1352,10003457,Term Charges,8600,0,4300,4300
1353,10003458,Term Charges,0,0,0,0
1354,10003459,Term Charges,3800,0,3800,0
1355,10003460,Term Charges,3800,0,1900,1900
1356,10003461,Term Charges,9200,0,4600,4600
1357,10001055,Term Charges,6600,0,3300,3300
1358,10003462,Term Charges,9200,0,4600,4600
1359,10003463,Term Charges,8600,0,4300,4300
1360,10003464,Term Charges,8600,0,4300,4300
1361,10003465,Term Charges,8000,0,4000,4000
1362,10003456,Term Charges,8600,0,4300,4300
1363,10003466,Term Charges,9200,0,4600,4600
1364,10001121,Term Charges,8000,0,4000,4000
1365,10003467,Term Charges,8600,0,4300,4300
1366,10002189,Term Charges,0,0,0,0
1367,10003388,Term Charges,8600,0,4300,4300
1368,10003468,Term Charges,3800,0,1900,1900
1369,10001966,Term Charges,8000,0,4000,4000
1370,10003091,Term Charges,8000,0,4000,4000
1371,10003470,Term Charges,9600,0,4800,4800
1372,10002751,Term Charges,8600,0,4300,4300
1373,10003428,Term Charges,3800,0,1900,1900
1374,10003471,Term Charges,9600,0,4800,4800
1375,10003472,Term Charges,9200,0,4600,4600
1380,10001378,Term Charges,6600,0,3300,3300
1381,10001666,Term Charges,6600,0,3300,3300
1382,10000954,Term Charges,6600,0,3300,3300
1383,10001072,Term Charges,8000,0,4000,4000
1384,10003473,Term Charges,8000,0,4000,4000
1385,10001946,Term Charges,6600,0,3300,3300
1386,10001229,Term Charges,8000,0,4000,4000
1387,10001118,Term Charges,0,0,0,0
1388,10003474,Term Charges,6600,0,3300,3300
1389,10001005,Term Charges,8000,0,4000,4000
1390,10003475,Term Charges,8600,0,4300,4300
1391,10003476,Term Charges,3800,0,1900,1900
1392,10002880,Term Charges,8000,0,4000,4000
1393,10003477,Term Charges,9200,4600,4600,0
1394,10003478,Term Charges,3800,0,1900,1900
1395,10003479,Term Charges,8600,0,4300,4300
1396,10003480,Term Charges,8600,0,4300,4300
1397,10003481,Term Charges,8600,0,4300,4300
1398,10003482,Term Charges,4300,0,0,4300
1399,10003483,Term Charges,9200,0,4600,4600
1400,10003484,Term Charges,9200,0,4600,4600
1401,10003485,Term Charges,9200,0,4600,4600
1403,10003486,Term Charges,9200,0,4600,4600
1404,10003487,Term Charges,8000,4000,0,4000
1405,10003488,Term Charges,3800,0,1900,1900
1406,10003489,Term Charges,8600,0,4300,4300
