Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
705,10002834,Annual Fund,5000,0,5000,0
706,10002865,Annual Fund,5000,0,5000,0
707,10002541,Annual Fund,5000,0,5000,0
708,10002077,Annual Fund,5000,4000,1000,0
709,10002558,Annual Fund,5000,0,5000,0
710,10002461,Annual Fund,5000,0,5000,0
711,10002253,Annual Fund,5000,0,5000,0
712,10002007,Annual Fund,5000,4000,1000,0
713,10002010,Annual Fund,5000,4000,1000,0
714,10002118,Annual Fund,5000,0,0,5000
715,10002120,Annual Fund,5000,4000,1000,0
716,10002016,Annual Fund,5000,4000,1000,0
717,10002220,Annual Fund,5000,0,5000,0
718,10002714,Annual Fund,5000,0,5000,0
719,10002224,Annual Fund,5000,0,5000,0
720,10002332,Annual Fund,5000,0,0,5000
721,10002028,Annual Fund,5000,0,5000,0
722,10002059,Annual Fund,5000,0,5000,0
723,10002634,Annual Fund,5000,0,5000,0
724,10002463,Annual Fund,5000,0,5000,0
725,10002710,Annual Fund,5000,0,5000,0
726,10002670,Annual Fund,5000,0,5000,0
727,10002664,Annual Fund,5000,0,5000,0
728,10002663,Annual Fund,5000,0,5000,0
729,10002662,Annual Fund,5000,4000,1000,0
730,10002661,Annual Fund,5000,4000,1000,0
731,10002660,Annual Fund,5000,0,5000,0
732,10002659,Annual Fund,5000,0,5000,0
733,10003257,Annual Fund,5000,0,5000,0
734,10003260,Annual Fund,5000,0,5000,0
735,10003168,Annual Fund,5000,4000,1000,0
736,10003152,Annual Fund,5000,0,0,5000
737,10003074,Annual Fund,5000,0,5000,0
738,10002725,Annual Fund,5000,0,5000,0
739,10002701,Annual Fund,5000,0,0,5000
740,10002698,Annual Fund,5000,0,5000,0
741,10002693,Annual Fund,5000,0,5000,0
742,10002690,Annual Fund,5000,0,5000,0
743,10002692,Annual Fund,5000,0,5000,0
744,10002687,Annual Fund,5000,0,5000,0
745,10002686,Annual Fund,5000,0,5000,0
746,10002680,Annual Fund,5000,5000,0,0
747,10002679,Annual Fund,5000,0,5000,0
748,10002678,Annual Fund,5000,0,5000,0
749,10002657,Annual Fund,5000,4000,1000,0
750,10002130,Annual Fund,5000,0,5000,0
751,10002488,Annual Fund,5000,0,5000,0
752,10002071,Annual Fund,5000,0,5000,0
753,10002156,Annual Fund,5000,0,5000,0
754,10002482,Annual Fund,5000,4000,1000,0
755,10002438,Annual Fund,5000,0,5000,0
756,10002431,Annual Fund,5000,0,5000,0
757,10002654,Annual Fund,5000,0,5000,0
758,10002643,Annual Fund,5000,4000,1000,0
759,10002608,Annual Fund,5000,4000,1000,0
760,10003255,Annual Fund,5000,0,5000,0
761,10002845,Annual Fund,5000,0,5000,0
762,10003105,Annual Fund,5000,0,5000,0
763,10002964,Annual Fund,5000,0,5000,0
764,10002467,Annual Fund,5000,0,5000,0
765,10002923,Annual Fund,5000,0,5000,0
766,10002815,Annual Fund,5000,0,5000,0
767,10002767,Annual Fund,5000,0,5000,0
768,10002761,Annual Fund,5000,4000,1000,0
769,10002573,Annual Fund,5000,0,5000,0
770,10002445,Annual Fund,5000,0,5000,0
771,10002413,Annual Fund,5000,0,5000,0
772,10002616,Annual Fund,5000,0,5000,0
773,10002557,Annual Fund,5000,4000,1000,0
774,10002481,Annual Fund,5000,4000,1000,0
775,10002435,Annual Fund,5000,0,5000,0
776,10003000,Annual Fund,5000,0,5000,0
777,10003041,Annual Fund,5000,0,5000,0
778,10003025,Annual Fund,5000,0,5000,0
779,10002999,Annual Fund,5000,0,5000,0
780,10002998,Annual Fund,5000,0,5000,0
781,10003102,Annual Fund,5000,0,5000,0
782,10002384,Annual Fund,5000,0,5000,0
783,10002237,Annual Fund,5000,0,5000,0
784,10002392,Annual Fund,5000,0,5000,0
785,10002275,Annual Fund,5000,0,5000,0
786,10002245,Annual Fund,5000,0,5000,0
787,10002235,Annual Fund,5000,0,5000,0
788,10003117,Annual Fund,5000,0,5000,0
789,10003046,Annual Fund,5000,0,5000,0
790,10002904,Annual Fund,5000,0,5000,0
791,10002832,Annual Fund,5000,0,5000,0
792,10002350,Annual Fund,5000,5000,0,0
793,10002861,Annual Fund,5000,0,5000,0
794,10002824,Annual Fund,5000,0,5000,0
795,10002768,Annual Fund,5000,4000,1000,0
796,10002762,Annual Fund,5000,0,5000,0
797,10002408,Annual Fund,5000,0,5000,0
798,10002429,Annual Fund,5000,0,5000,0
799,10002600,Annual Fund,5000,0,5000,0
800,10002380,Annual Fund,5000,0,5000,0
801,10002396,Annual Fund,5000,0,5000,0
802,10002249,Annual Fund,5000,0,5000,0
803,10002347,Annual Fund,5000,0,5000,0
804,10003005,Annual Fund,5000,0,5000,0
805,10003003,Annual Fund,5000,0,5000,0
806,10003002,Annual Fund,5000,0,5000,0
807,10003001,Annual Fund,5000,0,5000,0
808,10003022,Annual Fund,5000,0,5000,0
809,10003021,Annual Fund,5000,0,5000,0
810,10002238,Annual Fund,5000,0,5000,0
811,10002601,Annual Fund,5000,0,5000,0
812,10002390,Annual Fund,5000,0,5000,0
813,10002225,Annual Fund,5000,0,5000,0
814,10002310,Annual Fund,5000,0,5000,0
815,10002255,Annual Fund,5000,0,5000,0
816,10002610,Annual Fund,5000,0,5000,0
817,10003153,Annual Fund,5000,0,5000,0
818,10002365,Annual Fund,5000,0,5000,0
819,10003047,Annual Fund,5000,0,5000,0
